developing story: mbabazi 'hires 500 lawyers' to defend detained supporters 
mbabazi finally emerges from museveni's shadow  via @sharethis
south african ministers protected sudan’s bashir’  
"nairobi clothing shop begins selling sh2,000 chastity belts  "
gambia's president jammeh gets extra title 
chad bombs boko haram bases in nigeria 
can africa fund its own growth? 
"at least 23 killed in the nigerian town of monguno after a boko haram bomb confiscated by vigilantes exploded, sources have told the bbc"
grim history repeats itself as burundians back in tanzania 
why africa needs to become more like china 
rt @nairobi_news: #mamangina recognized amongst africa’s living legends  
un presents 'unity' plan to warring libya factions 
african leaders to unveil new common market bloc 
rt @ntvkenya: sudanese opposition members prevented from flying to europe  
"burundi's opposition rejects proposal  to hold presidential polls on 15 july, says demand for free elections not met "
where are the women in battle to succeed #tanzania's #kikwete?  via
"nigeria scores first goal against sweden during the fifa women's world cup canada 2015 group d match on june 8, 2015 "
opposition fears china could auction angola 
"breaking: an egyptian court has upheld death sentences for 11 men over their involvement in deadly football stadium violence in 2012 

."
"rt @ntvkenya: security guard attacked and eaten by seven dogs in babadogo, nairobi  "
burundi proposes new presidential election date  
construction of key #djibouti-ethiopia rail line to finish 
"rt @nationfmke: mr president, prohibit teachers from punishing students for speaking in mother tongue ~ ngũgĩ wa thiong'o  @ukenyatta "
"rt @nationfmke: it is time for you to come back home, this is a new #kenya & it needs your talents ~ @ukenyatta to ngũgĩ wa thiong'o "
jennifer lopez concert: moroccan pm demands investigation. photo | bbc 
talking shop: 
un describes eritrea as a 'totalitarian' state ruled by fear 
to remove term limits in rwanda or not? that is the question 
tanzania lifts gas resources estimate to 55 trillion cubic feet 
security tight as uganda twin bomb trial resumes 
us opposes third term for paul #kagame 
a new leaked letter appears to show sa authorities seeking an indirect route for the transfer to fifa of $10m us prosecutors say was a bribe
#zimbabwean women weave their own beautiful future 
zimbabwe first lady resurfaces as ousted vp terms regime a 'failure' 
rwanda opposition seeks to block kagame third term bid 
lessons of fifa and blatter’s woes: scrap world cups and olympics 
developing story: ghana petrol station inferno kills 90 in accra
breaking: ghana fire kills more than 70 in accra 
"nigeria's senate approves president #muhammadubuhari‘s 15 special advisers, passes 46 bills in a record10 mins."
burundi delays parliamentary and presidential elections 
south sudan opposition reject former detainees 
south africa remains continent's top destination country by share of fdi projects in 2014 @governmentza @sa_info @sap 
rt @the_eastafrican: ngugi wa thiong’o in kenya for writing career fete  
mugabe arrives in khartoum for #bashir inauguration 
julius malema wins tax battle  
south africa deputy president apologises over xenophobic attacks  
sudan's bashir to be sworn-in after poll win 
why togolese opposition leaders are murmuring 
ten challenges facing #nigeria's new president 
fifa crisis: south africa 'admits $10m football payout' 
"rt @emmanueligunza: #ethiopia elections preliminary results so far: ruling eprdf +allies 442 seats, opposition 0. eprdf also sweeps all 23 …"
"rt @ntvkenya: breaking: ngos board cancels operating licences for muslim for human rights, haki africa and agency for peace and development."
#nigeria's army sacks at least 200 soldiers for cowardice and failure to fight #bokoharam  soldiers have told bbc. 
madagascar parliament impeaches president 
libya pm 'escapes assassination attempt' in #tobruk 
#rwandans petition parliament on #kagame third term 
"#somalia govt says military forces shot and killed a lawmaker, and injured another on saturday in the capital #mogadishu by mistake"
djibouti dreams of being ‘new dubai’ 
remains of slain former president #thomassankara to be exhumed today. 
burundi president pierre nkurunziza wants death of opposition leader probed @bdipresidence @pierrenkurunziz
#somaliland rejects #somali refugees fleeing yemen
repatriation of somali refugees from kenyan camp to resume 
beatification: joy as nun is declared blessed irene stefani in kenya 
"rt @the_eastafrican: obbo: nollywood, sci-fi put an evil spell on african minds  @cobbo3 "
rt @dailynation: gallery: the making of a saint. the beatification of #sisternyaatha.  
ethiopia election: real low key affair 
sudan's islamists protest morsy death sentence 
tanzania denies illegally arresting kenyans in maputo 
rt @bbcafrica: the kenyan woman on chinese death row 
rt @the_eastafrican: uganda denies claims of downed aircraft in south sudan  /-/index.html
"obbo blog: looking again at the failed coup against nkurunziza, it tells us a lot "
"texas hunter shoots endangered namibian rhino for $350,000 "
obama looks to anchor tunisia's democratic gains 
chairman of nigeria’s ruling party resigns 
nigerian governors tell minister to account for $20bn oil money 
"kenya hires lobbyists to push aid, travel agenda in us "
#burundi postpones parliamentary elections by one week to june 2 ~ @pierrenkurunziz @bdipresidence
kenyan music group #sautisoul nominated for bet awards 2015   #sautisol #betawards2015
bomb blast kills 15 in nigeria's northeast  
"sahara desert gun battle yields drugs haul, says france "
kerry to attend nigeria presidential inauguration 
rt @bbcafrica: video: 'the madiba bubble has popped' 
president #uhuru kenyatta wants #african integration expedited 
rt @dailynation: kenyan ivory seized in singapore  #ivory #smuggling #singapore 
"no #khat for #somali police officers while on duty, orders country's new police chief "
rt @dailynation: 50 heavily-armed ethiopian security officers crossed into kenya reportedly taking over a police station 
burkinabe judge hears testimony of sankara's widow 
update: more protests in burundi despite #nkurunziza warning 
tunisia says 172 nationals held by libya militia 
rt @nationfmke: nigeria’s president-elect buhari accuses jonathan of non-cooperation in handover process  
"breaking: live bullets fired at protesters at the start of  renewed demonstrations in parts of the #burundi capital, bujumbura, bbc reports"
nairobi rejects pyongyang request for embassy 
"rt @nationfmke: kenya airways is only going through normal turbulence - ngunze, ceo  "
eu to back unprecedented naval force to fight people smugglers 
zambia police quiz journalists over graft report 
"developing story  #burundi's presidency said an attempted coup by a top general on wednesday had ""failed"", in a message posted on twitter."
rt @bdipresidence: @pierrenkurunziz and his high level delegation in dar-es-salaam are discussing on how to handle the attempted coup in #b…
developing story @dailymonitor soldiers loyal to nkurunziza fire shots to protect state radio   
#burundi army general niyombareh godefroid who announced @pierrenkurunziz's ouster 
breaking: the army in burundi has announced a coup d'etat against president nkurunziza's government
"rt @bbcsport: ""it hurts you and breaks you.""

yaya toure calls for radical sanctions for racism in football:  "
rt @nationfmke: riots in bujumbura as @jumuiya leaders start crisis talks in #tanzania #burundi president @pierrenkurunziz attending 
rt @nationfmke: @pierrenkurunziz has arrived in dar es salaam for #eacburundisummit. #burundi @jumuiya 
demonstrators in central africa reject call for election delay  via
zimbabwe to start teaching kiswahili 
rt @bbcafrica: egypt minister sacked over gaffe 
malawi 'cashgate': ex-army chief odillo arrested 'over corruption' 
"rt @dailynation: benavot: kenya has made progress, but is yet to achieve goal of education for all  "
senior us diplomat in #tanzania for emergency #burundi meeting 
inside the world of ghana's internet fraudsters 
south africa opposition elects maimane first black leader 
"rt @bbcafrica: no need to halt elections w. burundi ""99% peaceful"" says nkurunziza, launching third-term bid  "
rt @dailynation: success-starved stars need mini-miracle for olympic survival.  
cote d'ivoire boy smuggled to spain inside suitcase 
"rt @dailynation: infographic: longest serving african presidents, removing term limits  "
