text,label,,,,,,
"what happened to the nigerian external reserves last week? find out in our weekly economic index,,,,,,,
anambra massacre: people back home are not always as critical of the activities of their people as they should be -… ,0,,,,,,
this nigerian created oneradio to help the radio industry take advantage of new technologies. here's how it works -… ,0,0,,,,,
"what happened to the nigerian external reserves last week? find out in our weekly economic index,,,,,,,
anambra massacre: people back home are not always as critical of the activities of their people as they should be -… ,0,0,,,,,
"this nigerian created oneradio,,,,,,,
paul kagame’s re-election as third term president of rwanda is reminiscent of mugabe’s rise and eventual failure -… ,0,,,,,,
paul kagame’s re-election as third term president of rwanda is reminiscent of mugabe’s rise and eventual failure -… ,0,,,,,,
trade between africa and china grows by 19 percent in 2017 -  ,1,,,,,,
13 terrorists neutralised by nigerian army troops -  ,-1,,,,,,
nigeria's foreign exchange reserve increases to $31 billion -  ,1,,,,,,
unilever nigeria’s n58.85 billion rights issue explained and why this is good news for unilever shareholders -… ,1,,,,,,
"twenty years after his death,,,,,0,,
rt @allafrica: paul kagame wins presidential poll by a landslide:  #rwanda ,0,0,,,,,
"full of style,,,,,,,
"quantum global,,,0,,,,
unilever nigeria’s n58.85 billion rights issue explained and why this is good news for unilever shareholders -… ,1,,,,,,
"twenty years after his death,,0,,,0,,
"full of style,,,,,,,
"quantum global,,,0,,,,
why are there underage children in lagos state prisons despite the signing of the child's right act into law?… ,0,0,,,,,
"beyond possible travel restrictions,,,,,,,
meet the winners of this year's @unionbank_ng centenary innovation challenge -  ,0,,,,,,
why are there underage children in lagos state prisons despite the signing of the child's right act into law?… ,0,0,,,,,
"beyond possible travel restrictions,,,,,,,
meet the winners of this year's @unionbank_ng centenary innovation challenge -  ,0,,,,,,
not all counties can work using the same template. here's why @theeconomist's video on paul kagame is problematic -… ,0,,,,,,
new poll from @noipolls shows that 8 in 10 doctors in nigeria are looking to leave the country. see the poster belo… ,0,,,,,,
four years and 10 months. that's how long the families of nigeria's #aluu4 have had to wait for justice -… ,0,,,,,,
ventures africa spoke to a cybersecurity expert about the rise in ransomware attacks on african organisations -… ,0,,,,,,
not all counties can work using the same template. here's why @theeconomist's video on paul kagame is problematic -… ,0,,,,,,
four years and 10 months. that's how long the families of nigeria's #aluu4 have had to wait for justice -… ,0,,,,,,
ventures africa spoke to a cybersecurity expert about the rise in ransomware attacks on african organisations -… ,0,,,,,,
nigerian federal government to facilitate production of 1.5 million metric tonnes of sugar annually -… ,1,,,,,,
union bank introduces the 'locate an agent' feature on its new mobile app to help users find bank agents uber-style… ,0,,,,,,
here's how nigeria's first ever content conference - c3 - plans to change the face of creative content production -… ,0,,,,,,
lagos will play host to the 6th power nigeria conference and exhibition taking place next month -… ,0,,,,,,
union bank introduces the 'locate an agent' feature on its new mobile app to help users find bank agents uber-style… ,0,,,,,,
here's how nigeria's first ever content conference - c3 - plans to change the face of creative content production -… ,0,,,,,,
lagos will play host to the 6th power nigeria conference and exhibition taking place next month -… ,0,,,,,,
this story of twins who dropped out of school illustrates the issues with public education in slum communities -… ,0,0,,,,,
"nigeria: with 'oduduwa republic,,,,,,,
"migrating through libya: it is time to stop the exploitation,,0,0,,,,
"nigeria: with 'oduduwa republic,,,,,,,
rt @coworkingng: our media partners amplified our efforts and made our comms get to the right audience. thank you all for making us go pan…,0,0,,,,,
"here's why more unaccompanied minors are fleeing their countries,,,,,,,
here's what to expect from the africa women innovation and entrepreneurship forum @awieforum 2017 -… ,0,,,,,,
here's how google’s investment in the africa’s tech industry will help with skills needed to work in the digital ag… ,0,,,,,,
here’s how south africa’s tourism sector is booming despite the recession -  ,0,,,,,,
the body of 14-year-old obiamaka orakwe lies dead because a group of boys thought it was their right to rape her -… ,0,0,,,,,
"the defining characteristics of lagos in july 2017: flooded streets,,,,,,,
here's what to expect from the africa women innovation and entrepreneurship forum @awieforum 2017 -… ,0,0,,,,,
"rt @channelstv: 14 killed,,,,,,,
here's how google’s investment in the africa’s tech industry will help with skills needed to work in the digital ag… ,0,,,,,,
rt @channelstv: breaking: kidnapped lagos school students regain freedom.  ,0,,,,,,
30 civilians and military dead after an attempted rescue of kidnapped members of oil research team -… ,0,,,,,,
here’s how south africa’s tourism sector is booming despite the recession -  ,0,,,,,,
the body of 14-year-old obiamaka orakwe lies dead because a group of boys thought it was their right to rape her -… ,0,0,,,,,
"the defining characteristics of lagos in july 2017: flooded streets,,,,,,,
"did you miss the⚡️ “@venturesafrica twitter chat with @tundeleye”? here's an overview using twitter moments.,,,,,,,
,,,,,,,
",0,,,,,,
google set to empower 10 million africans with its youth tech training programme -  ,0,,,,,,
the twitterchat on the #constitutionreview is over. thank you for sending in your questions and thank you… ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,0,,,,,
"we are just about halfway through the #constitutionreview with @tundeleye,,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
#constitutionreview ,0,,,,,,
rt @tundeleye: alright. so let's roll #constitutionreview with @venturesafrica,0,,,,,,
twitter chat with @tundeleye starts now. please send in your questions as we discuss the bills passed at the nigeri… ,0,,,,,,
in 30 minutes we will be discussing the bills passed on wednesday at the nigerian senate with @tundeleye and what t… ,0,,,,,,
canon has partnered with 3 local service centres across 3 major cities in nigeria to expand its reach across africa… ,0,,,,,,
meet the judges for the 2017 quramo writers prize including nwakaego boyo and aduke gomez -  ,0,,,,,,
join us today at 12pm for a chat with @tundeleye on the bills passed on wednesday at the nigerian senate and what t… ,0,0,,,,,
"it may be easier to get a first class degree from a private university in nigeria,,0,,,,,
"#nottooyoungtorun but probably too naive. age should not matter,,,,,,,
canon has partnered with 3 local service centres across 3 major cities in nigeria to expand its footprints -… ,0,,,,,,
meet the judges for the 2017 quramo writers prize including nwakaego boyo and aduke gomez -  ,0,,,,,,
join us tomorrow at 12pm for a chat with @tundeleye on the bills passed yesterday at the nigerian senate and what t… ,0,0,,,,,
"#nottooyoungtorun: you don't need to be young to be leaders anywhere else,,,,,,,
the public vs private university debate is the wrong one. here's why -  ,0,0,,,,,
"rt @donniefranklin: technology is borderless. let's converge,,,,,,,
"rt @ventureslive: ""nigeria gives you the best tool you can give in guinea pig in any project."" - @tonyecole1 @iamsaharagroup @coworkingng #…",0,,,,,,
"rt @ventureslive: ""you can stretch across borders and don’t have to leave the comfort of your home."" - @tonyecole1 @iamsaharagroup @coworki…",0,,,,,,
"rt @ventureslive: ""the one thing you know is that,,,0,,,,
"rt @ventureslive: ""technology does not know borders."" - @tonyecole1,,,0,,,,
"rt @ventureslive: ""entrepreneurship is the only way that the youth will be able to leap-frog and technology can help them achieve this."" @t…",0,0,,,,,
"rt @ventureslive: ""we should not go to sleep and think that the rest of the continent is asleep."" -tonye cole,,,,,,,
"rt @ventureslive: ""we need to invest in communities in order to build our brands."" - franklin ozekhome @donniefranklin @tink #coworkng @cow…",0,,,,,,
"rt @ventureslive: every brand is trying to create a community - franklin ozekhome,,,,0,,,
"rt @ventureslive: ""everyone is looking at value for their money."" - franklin ozekhome,,,0,,,,
"rt @ventureslive: ""we need to look at how we can improve the wellness business in nigeria."" - @donniefranklin @tink @coworkingng #coworkng",0,,,,,,
"rt @ventureslive: ""the identifier for creating anything starts from us."" - @donniefranklin @tink #coworkng @coworkingng",0,0,,,,,
"rt @ventureslive: ""before you create any community,,,,,,,
"rt @ventureslive: ""the reason why people started co-working spaces is because of an infrastructural gap."" - kola oyeneyin #coworkng",0,,,,,,
"rt @ventureslive: ""this industry is about 15 years old and it is a multi billion-dollar industry."" - kola oyeneyin #coworkng",0,,,,,,
"rt @ventureslive: ""we have about 72 co-working spaces across nigeria."" - kola oyeneyin #coworkng @coworkingng",0,,,,,,
"rt @ventureslive: ""co-working spaces get forex inflow from freelancers."" - kola oyeneyin #coworkng",0,,,,,,
"rt @ventureslive: ""there are now new skills required to manage coworking spaces. people who were receptionists are now community managers.""…",0,,,,,,
"rt @ventureslive: ""people who occupy coworking spaces are not called tenants but members."" - kola oyeneyin @coworkingng #coworkng",0,,,,,,
"rt @ventureslive: ""people’s productivity has been linked to how the environment of the place they work looks."" -kola oyeneyin #coworkng",0,0,,,,,
"rt @ventureslive: ""the best part of every co-working space is how it looks."" - kola oyeneyin,,,,,,,
ventures africa is live at the co-working conference 2017. follow @ventureslive for updates from the event. ,0,,,,,,
"rt @ngrpresident: president @mbuhari today received a governors forum delegation led by its chairman,,0,0,,,,
