text,label,,,,,,,,
"rt @dlaminizuma: we thank our hosts,,,0,,,,,,
rt @dlaminizuma: a warm welcome to the 29th ordinary session of the executive council of the @_africanunion.  #aukigali2016 #27thausummit.,0,,,,,,,,
"rt @dlaminizuma: next year is the year of youth,,,0,,,,,,
"rt @dlaminizuma: thank to dr. lopes for the sobering analysis of #migration.  ,,,,,,,,,
#aukigali2016 #27hausummit @eca_lopes",0,,,,,,,,
watch the opening ceremony of the 29th ordinary session of the executive council #27thausummit #aukigali2016 live @ ,0,,,,,,,,
"invitation to media: 29th ordinary session of the executive council,,0,,,,,,,
prc concluded with affirmative recommendations including violence against women & girls #27thausummit #aukigali2016 ,0,,,,,,,,
#27thausummit stimulates rwandan population & raises awareness on agenda2063 #aukigali2016  ,0,,,,,,,,
#27thausummit the spirit of togetherness in a multicultural environment alive & well in kigali #aukigali2016 ,0,,,,,,,,
32nd ordinary session of the prc #27thausummit #aukigali2016 @dlaminizuma  ,0,,,,,,,,
"32nd session of the prc calls for solidarity,,,0,,,,,,
rt @dlaminizuma: we look forward welcoming h.e. brahim ghali as he joins other @_africanunion heads of state & gov't at the 27thausummit in…,0,,,,,,,,
"rt @dlaminizuma: congratulations to the people of the saharawi arab democratic republic (sadr),,0,,,,,,,
"rt @dlaminizuma: we must continue to see these robust engagements in the context of our common pan african mission,,0,,,,,,,
"rt @dlaminizuma: the prc should therefore help to guide the incoming commission on all decisions of the au,,0,,,,,,,
"rt @dlaminizuma: unless we unite to form our african common market,,,0,,,,,,
"rt @dlaminizuma: progress on continental free trade area is one area where,,,0,,,,,,
"rt @dlaminizuma: one of the reasons for slow movement on some issues...was our focus on national interest,,0,,,,,,,
"rt @dlaminizuma: this #27thausummit is an important milestone in our union,,0,,,,,,,
#27thausummit #aukigali2016 @dlaminizuma ,0,,,,,,,,
#27thausummit #aukigali2016 opening of the prc ,0,,,,,,,,
#27thausummit #aukigali2016 ,0,,,,,,,,
#27thausummit #aukigali2016 opening- 32nd ordinary session of the permanent representatives committee (prc) live @ ,0,,,,,,,,
32nd ordinary session of the permanent representatives committee prc in #aukigali2016 10-11 july 2016 #27thausummit ,0,,,,,,,,
we must challenge ourselves to understand why progress on #womensrights is slow #27thausummit #aukigali2016 ,0,,,,,,,,
"3rd au high level panel on gender equality & women’s empwrmt in kigali,,0,,,,,,,
"#27thausummit #aukigali2016 the african union summit 2016 - kigali,,0,,,,,,,
"rt @lmushikiwabo: today in kigali,,,,0,,,,,
rt @dlaminizuma: congratulations to #ethiopia for its election as #unsc non-permanent member. @mfaethiopia  ,0,,,,,,,,
more on #27thausummit @ ,0,,,,,,,,
"#27thausummit 10-18 july,,,0,,,,,,
"2nd specialised technical committee on sports,,0,,,,,,,
photo: african experts attending the #austcycs in addis. follow @auyouthprogram for live updates on the event. ,0,,,,,,,,
"today,,,0,,,,,,
2nd stc-ycs theme: ‘promoting ethics & cultural diversity as an essential right for the people of africa’. #austcycs @auyouthprogram,0,,,,,,,,
"follow @auyouthprogram and the #austcycs for pictures,,,0,,,,,,
"the 2nd specialized technical committee on youth,,0,,,,,,,
rt @dlaminizuma: let memories of president abdelaziz spur you to continue with the struggle for your liberation which he has been at the fo…,0,,,,,,,,
"rt @dlaminizuma: our hearts & prayers are with you,,,0,,,,,,
"rt @dlaminizuma: on behalf of the au,,0,,,,,,,
rt @dlaminizuma: learnt with great sadness the passing of the president mohamed abdelaziz of the #saharawi arab democratic republic & #poli…,0,,,,,,,,
visit of president park geun-hye of the republic of south korea to the #au headquarters ,0,,,,,,,,
follow live: visit of president park geun-hye of the republic of south korea to the #auc hq ,0,,,,,,,,
"rt @dlaminizuma: we celebrate #africaday under the theme: “year of human rights,,0,,,,,,,
message of #auc chair @dlaminizuma on the commemoration of #africaday  ,0,,,,,,,,
"interview of #auc commissioner @aishalabdullahi,,,,,,,,,
with the #auc communication team @whsummit #sharehumanity  ",0,,,,,,,,
interview of #auc deputy chair @erastus_mwencha with the #auc communication team  @whsummit #sharehumanity  ,0,,,,,,,,
"deputy chair @erastus_mwencha accompanied by commissioner,,,,,,,,,
@aishalabdullahi speaks to press @whsummit #sharehumanity,,,,,,,,,
",0,,,,,,,,
#auc delegation led by the deputy chair @erastus_mwencha visiting @_africanunion booth @whsummit expo #sharehumanity ,0,,,,,,,,
rt @aishalabdullahi: in a press conference with @erastus_mwencha @whsummit istanbul #sharehumanity @_africanunion @auc_dpa @auproject2016 h…,0,,,,,,,,
the #auc deputy chair @erastus_mwencha press conference @whsummit in istanbul #sharehumanity ,0,,,,,,,,
rt @aishalabdullahi: leaders' round table #whsummit: @_africanunion commended for common african position #sharehumanity @auc_dpa @auprojec…,0,,,,,,,,
"rt @whsummit: opening ceremony ""journey for humanity"" has started - including sign language interpretation #sharehumanity ",0,,,,,,,,
#sharehumanity some experts &members of the @_africanunion delegation speak about africa’s participation @whsummit  ,0,,,,,,,,
"considering africa’s peculiarities,,0,,,,,,,
"access the common african position (cap) here in eng,,,,0,,,,,
cap is africa’s contribution in shaping a future humanitarian architecture - an agenda for humanity #sharehumanity ,0,,,,,,,,
"common african position (cap) emphasizes humanitarian effectiveness,,0,,,,,,,
rt @auresearchgrant: @auresearchgrant au research grants ii open call for proposals #aurg2016 has been launched  & h…,0,,,,,,,,
the common african position on humanitarian effectiveness (cap) is a contribution to @_africanunion in shaping a future for humanity.,0,,,,,,,,
@_africanunion will present the common african position on humanitarian effectiveness at the @whs ,0,,,,,,,,
"@_africanunion  set to take part at the first @whs to be held in istanbul,,0,,,,,,,
statement by #auc chair @dlaminizuma at the opening session of the 4th ministerial retreat  ,0,,,,,,,,
opening session of the 4th ministerial retreat of the #au executive council  ,0,,,,,,,,
"rt @dlaminizuma: i see an #africa with a changed paradox: from rich continent,,,,0,,,,,
"rt @dlaminizuma: the #africa i envision is one where we produce what we consume,,0,,,,,,,
"rt @dlaminizuma: #theafricawewant is one with a vibrant economic community,,0,,,,,,,
"rt @dlaminizuma: #theafricawewant is one that students,,,,,,0,,,
rt @dlaminizuma: #theafricawewant should see #african union clubs in schools & universities linked and talking to each other. #auproject201…,0,,,,,,,,
"rt @dlaminizuma: kwane nkrumah called for ""#africa-ns to unite or perish."" #theafricawewant should be united,,0,,,,,,,
rt @au_psd: the #africanunion welcomes the return of dr. riek #machar to #juba ,0,,,,,,,,
rt @dlaminizuma: #ruforum has an enormous task to blend agriculture into higher education modernizing agriculture is critical in #agenda20…,0,,,,,,,,
"rt @dlaminizuma: insightful meeting with #ruforum board chair,,0,,,,,,,
"rt @dlaminizuma: honoured to receive the highest order of #serbia on strips from serbia's ambassador to ethiopia & au,,0,,,,,,,
"rt @dlaminizuma: #belarus 1st dep. foreign affairs minister,,0,,,,,,,
"rt @dlaminizuma: met with #belarus 1st deputy foreign affairs minister,,,0,,,,,,
rt @dlaminizuma: held fruitful meeting with #russia's federation council chairperson mrs. valentina matvienko in #moscow ,0,,,,,,,,
rt @dlaminizuma: we're very pleased to see so many countries turn up to sign the #parisagreement #cop21 @un. congratulations to #unsg & all…,0,,,,,,,,
"rt @dlaminizuma: congrats to #kenya,,0,,,,,,,
rt @au_psd: we must address root causes of conflict in africa political & economic governance & fair distribution of resources. ,0,,,,,,,,
rt @au_psd: i pay tribute to men & women peacekeepers who daily put their lives on the line to make africa more peaceful & safe. ,0,,,,,,,,
rt @au_psd: #terrorism is the security threat of the century: comm. @au_chergui declares in interview w/ @_africanunion dic ,0,,,,,,,,
"rt @au_chergui: when one african country grieves,,0,,,,,,,
"rt @dlaminizuma: great meeting with the #africa-n ambassadors group in #moscow,,,0,,,,,,
"rt @dlaminizuma: #africa & #russia needs to tap into other areas of cooperation: #maritime,,,0,,,,,,
"rt @dlaminizuma: very pleased w/ dialogue to further strengthen training of african youth,,,0,,,,,,
"""af resilient infrastructure summit to provide strategies on balancing devpt priorities & addressing climate change"" au commissioner peace",0,,,,,,,,
"""infrastructure development is crucial to achieving inclusive development on the continent"" au commissioner tumusiime rhoda peace",0,,,,,,,,
"rt @dlaminizuma: #ethiopia’s first lady roman tesfaye is championing a course very critical to all #women,,0,,,,,,,
"rt @dlaminizuma: pleasure discussing with #ethiopia’s first lady mrs. roman tesfaye the upcoming conf. on #cervical,,0,,,,,,,
rt @dlaminizuma: i dedicate the 2016 @newafricanwoman award to thousands of women and men working to empower the african woman toward achie…,0,,,,,,,,
"rt @dlaminizuma: gratitude to the organisers of the award,,,0,,,,,,
rt @dlaminizuma: happy to receive @newafricanwoman award for publicoffice & politics from @aubinetadiop who accepted it on my behalf. ,0,,,,,,,,
rt @dlaminizuma: happy to receive @newafricanwoman award for publicoffice & politics from @aubinetadiop who accepted it on my behalf. ,0,,,,,,,,
the 22nd commemoration of the rwanda genocide at the #au hq: fighting genocide ideology  ,0,,,,,,,,
joint press conference by co-chairs: auc chair @dlaminizuma & vice president @federicamog : live at ,0,,,,,,,,
"the meeting focuses on key themes such as migration,,,,,0,,,,
african union commission and european commission meet to address shared #africaeu challenges,0,,,,,,,,
the annual college-to-college meetings are held to provide regular political guidance to the africa-eu partnership #africaeu,0,,,,,,,,
jaes was adopted at an eu-africa summit in lisbon in 2007 and reaffirmed at last year’s summit #africaeu.,0,,,,,,,,
"africa-eu relations are framed by the joint #africaeu strategy (jaes ) ,,,,,,,,,
 ",0,,,,,,,,
opening session of the 8th college-to-college meeting #africaeu. ,0,,,,,,,,
happening now: opening session of the #auc and #ec 8th college-to-college meeting #africaeu … follow live at ,0,,,,,,,,
the ministers urgently called for the domestication of #agenda2063 at continental level aligned to the un agenda2030.,0,,,,,,,,
"african ministers of finance,,0,,,,,,,
"#auonebola  ""media played critical role in showing africa’s game changing role in fight against #ebola"" @wynne1966",0,,,,,,,,
young journalists invited for the 2nd stakeholder forum of the africa-eu energy partnership (aeep) ,0,,,,,,,,
rt @dlaminizuma: happy independence day to president @macky_sall & the people of #senegal 🇸🇳 bonne fête le #sénégal!!!,0,,,,,,,,
#aseowa is a replicable model & the experience gives impetus to the formation of other response mechanisms @drkalokoms #auonebola,0,,,,,,,,
there is still so much to do to fight diseases like #ebola and we need rapid response- @djoudalbaye #auonebola,0,,,,,,,,
#auonebola roundtable on governance issues in the responses to the #ebola epidemic   ,0,,,,,,,,
"rt @dlaminizuma: our ministers of finance & economic planning,,,0,,,,,,
"rt @dlaminizuma: with our youth bulge,,,,0,,,,,
"rt @dlaminizuma: #agenda2063 is #africa specific,,0,,,,,,,
@_africanunion's dr kaloko addresses mtng on governance issues in the response to the evd#auonebola #africaagstebola ,0,,,,,,,,
"regional coordination mechanism for africa calling on a transformative,,,,,,,,,
path on sustainable development & #agenda2063 ",0,,,,,,,,
"statement by #auc chairperson,,0,,,,,,,
dr. dlamini zuma & mr. carlos lopes co-chair 17th session of the regional coordination mechanism for africa (rcm) ,0,,,,,,,,
on 4th april @_africanunion to host round table on governance issues in the responses to the #ebola epidemic @auonebola @africaagstebola,0,,,,,,,,
the african development week aims to engage in debates that will promote africa`s structural transformation through green industrialization.,0,,,,,,,,
"african development week kicks off in addis with calls for green,,,,,,,,,
industrialization  ",0,,,,,,,,
pan african university is an @_africanunion educational flagship programme seeking to expand research & innovation in the continent.,0,,,,,,,,
"pioneer batch of 51 students graduate from the pan african university institute for governance,,0,,,,,,,
"rt @dlaminizuma: i urge all to accept the results of the #benin presidential #elections. sh'd there be disputes,,0,,,,,,,
rt @dlaminizuma: best wishes to our sisters & brothers in #benin voting today to elect a new president. may the polls be peaceful & orderly…,0,,,,,,,,
"rt @dlaminizuma: i salute again president @jdmahama's announcement of 30-day visa-on-arrival in #ghana for all #au member states,,0,,,,,,,
#au commission chair @dlaminizuma welcomes #ghana's 30-day visa-on-arrival decision to all #au member states. ,0,,,,,,,,
"rt @dlaminizuma: #ghana's 30-day visa-on-arrival for all #au member states,,,,0,,,,,
