text,label,,,,,,
imagine official water channels from gok agencies has been diverted by water cartels to sell to us and now we have… ,-1,,,,,,
which commodities is expensive and should not be!? how much is a load of bread in your area? how much is the 2kg ma… ,0,,,,,,
"dear kenyans,,,,,,,
,,,,,,,
according to you,,0,,,,,
"dear entrepreneur,,0,,,,,
the us government has partially shut down after congress failed to approve a funding plan before the midnight thurs… ,0,,,,,,
"dear entrepreneur,,,,,,,
have the courage to make the change,,0,,,,,
this is a classic. wonder where the women are now.  this is something ,0,,,,,,
"rt @simiyuobed: dear entrepreneur,,,,,,,
start with god,,,0,,,,
"dear entrepreneur,,,,,,,
start with god,,,0,,,,
rt @muftimenk: the past is over and done with. you can’t rewrite it but you can certainly reset your future. make a conscious effort to let…,0,,,,,,
rt @uduny: #ikokazike for a position of an executive housekeeper.candidates who qualify should send their cv to recruitment@thehospitalityc…,0,,,,,,
rt @uduny: #ikokazike for a position of a chief engineer.candidates who qualify should send their cv to recruitment@thehospitalityconsult.c…,0,,,,,,
rt @theeconomist: national authorities and banks are reacting with new regulations and bans on crypto-currencies  ht…,1,,,,,,
@vic_speak how you brought? how you doing?,0,,,,,,
"a study by the @kam_kenya  showed that africa continues to be kenya’s leading export destination,,1,,,,,
"dear entrepreneur,,0,,,,,
"dear entrepreneur,,0,,,,,
"dear entrepreneur risks,,,,,0,,
why is it so hard for business people and entrepreneurs to realise that clients/customers don't give a hoot about y… ,0,,,,,,
rt @quintonscholes: on the brink of africa business portal’s business platform launch.... i meet the exceptional @sanyinsiang author #thela…,0,,,,,,
@mikeindikilo interesting,0,,,,,,
beautiful.  you should link us up ,0,,,,,,
"dear entrepreneur,,,0,,,,
"dear entrepreneur,,,,,,,
god will not allow a trial to come into your life unless he has a purpose. he doesn't send the s… ",0,,,,,,
"as a nation,,0,,,,,
three basic rules to achieving financial freedom  #sokonews ,0,,,,,,
"dear entrepreneur,,,,,,,
if you having cash flow issues,,0,,,,,
"@i_am_gathoni i think it's because we know it's wrong but because it supports our personal interests ,,0,,,,,
"rt @coop876: direct deposit: 7am,,,,,,,
,,,,,,,
bills: 7:01am ",0,,,,,,
"it breaks my heart at how we support wrong,,0,,,,,
"dear entrepreneur,,,0,,,,
50% of internet users give false information for safety reasons  #sokoweekend,0,,,,,,
"dear entrepreneur,,,,,,,
what is your pricing model? how do your competitors fair on this? this is the crux of being able… ",0,,,,,,
"rt @patric_mutwiri: hello #twitter,,,,,,,
my next client might be you or on your #…",0,,,,,,
rt @muretidennis: i hold a bachelor's degree in economics and finance and cpak with 7 months experience. my employer could be here on the t…,0,,,,,,
"rt @tessciku: #ikokazike for quick and speedy delivery of documents ,,,,,,,
 please retweet ...the next customer maybe in your timeline ",0,,,,,,
rt @jumaf3: a eulogy for our lovely kenyan constitution  #sokoweekend ,0,,,,,,
rt @jumaf3: here is why some residents in nairobi have not gotten water in 14 months  #sokoweekend ,0,,,,,,
"a true entrepreneur is not driven by external forces or pressures,,0,,,,,
may forgiveness be your cup of today. may it overflow. may self control be your portion. may the weekend be of rest… ,0,,,,,,
this world is over! wtf? ,0,,,,,,
op-end: africa needs entrepreneurs to enhance growth  #sokonews ,0,,,,,,
@barryblurry damn!,0,,,,,,
@kinyanboy it's making so many people angry and it's getting worse,0,,,,,,
rt @omoso_omoso: the body is in february but the pockets are in january 😂😂😂😂😂😂,0,,,,,,
rt @equatormotorsuk: #fullyloaded l200 mistubushi 2011 -good month with only 49k miles price cif £14500 cif #london2mombasaport info@emotor…,0,,,,,,
"rt @realugandangal: pls rt it may help us help us find her.,,,,,,,
suzan magara,,0,,,,,
"rt @ogbenidipo: if you know the ‘way’,,0,,,,,
rt @kam_kenya: we need to take up opportunities given to us as smes- kam #smedevp chair ivan ochieng #bgp2018 ,0,,,,,,
@borrielllo and this is very worrying...,0,,,,,,
"@kinyanboy true,,0,,,,,
"dear entrepreneur,,,,,,,
practice the art of not talking about anyone and see how much you have left to talk about. if it… ",0,,,,,,
i & m holdings and kenya power and lighting company lost 0.83 and 0.58 percent respectively at the price of 119.00… ,-1,,,,,,
british american tobacco and centum investments company lost 2.50 and 1.64 percent respectively at the price of 779… ,-1,,,,,,
longhorn kenya was the top loser of the day. the company lost 5.66 percent at the price of 5.00 shillings per share… ,-1,,,,,,
sanlam kenya and kenya airways gained 5.45 and 5.00 percent respectively at the price of 29.00 and 16.80 shillings… ,-1,,,,,,
liberty kenya gained 9.24 percent at the price of 13.00 shillings per share followed by eaagads with 6.98 percent a… ,1,,,,,,
car and general (k) was the top gainer of the day. the company gained 10.00 percent at the price of 24.75 shillings… ,1,,,,,,
east african breweries closed the top five movers’ table with 1.10 million shares at a market capitalization of 198… ,1,,,,,,
@kcbgroup posted 8.48 million shares followed by equity group with 1.63 million shares.  #sokonews,1,,,,,,
kenolkobi was the second top mover of the day with 9.55 million shares at a market capitalization of 22.08 billion.… ,1,,,,,,
@safaricomltd posted 12.83 million shares in volume at a market capitalization of 1.18 trillion.  #sokonews,1,,,,,,
the telecommunication company @safaricomltd  closed the week as the top mover of the day on friday at the nse.… ,1,,,,,,
@safaricomltd retains the top movers’ position at the nse on friday  #sokonews,1,,,,,,
what will happen to the dependant businesses on track transport sector?  what will happen to the jobs created by th… ,1,,,,,,
"the chinese built a port for the sri lanka govt and when they were unable to pay,,0,,,,,
"of the projects that are china funded,,0,,,,,
"in fact,,,0,,,,
is the chinese govt arm twisting the kenyan govt to ensure that all cargo from china destined to kenya is transport… ,0,,,,,,
the then governor of nairobi @kideroevans announced and launched the drilling of some boreholes in nairobi. the pro… ,0,,,,,,
@eugenelwamalwa the cs appears to have forgotten about the drilling as soon as he finished reading the announcement… ,0,,,,,,
"in 2017,,,,0,,,
"the most hit areas include mathare,,,,,,0,
water vendors in eastleigh sell a 20-liter container of water between 30 and 50 shillings with the price going as h… ,0,,,,,,
most residents in this area buy water at between 30 shillings to 70 shillings per 20-liter container. “water is exp… ,0,,,,,,
"“i don’t remember the last time my tap had water. i must have been december 2016,,,0,,,,
most parts of the city have not seen a drop of water ever since and the situation is now getting worse.  #sokonews,0,,,,,,
"the rationing came as a result of water level in the main dam that serves the city,,,0,,,,
@ms_ambete @africasokoni @africasokoni  offer one day delivery within nairobi and two days outside nairobi! #africasokonike,0,,,,,,
water rationing in nairobi begun 14 months ago. the county government then announced that the shortage would be ‘te… ,0,,,,,,
there is an acute shortage of water in nairobi. thousands of people are affected and have no one to turn to as the… ,0,,,,,,
investigative story: how water cartels have ensured that nairobians don’t get water for over a year… ,0,,,,,,
"dear entrepreneur,,,,,,,
greatness is earned by those who accept the challenges that life throws their way by kneeling be… ",0,,,,,,
"dear entrepreneur,,,0,,,,
here is @ukenyatta tweet that infuriated kenyans  #sokonews ,0,,,,,,
putting kenya’s insurance sector into perspective  #sokonews ,0,,,,,,
"dear entrepreneur,,0,,,,,
"we let you go with a heavy heart. it was nice while it lasted. and now,,0,,,,,
you gave directives on the electoral process in the country. they were ignored and we are still paying the price.… ,0,,,,,,
"but now,,0,,,,,
"you gave us a directive on the freedom of media,,0,,,,,
i know you don’t but those in power say that you do. what about us who don’t have a country to be deported to? will… ,0,,,,,,
since then there have been a crackdown on opposition leaders. some have been deported. is it true that you said tha… ,0,,,,,,
we do not know if it was illegal because you are silent on the issue although you once said in article 3 (2) that a… ,0,,,,,,
"on 30th of january,,0,,,,,
"as we prepare to burry you mr. constitution of kenya,,0,,,,,
they issue orders that are then laughed at and brushed aside. why did you have to leave us in this state kenyan con… ,0,,,,,,
"as you leave,,,0,,,,
"dear kenyan constitution,,,0,,,,
but now you are dead. you have left us at a time that we needed you the most.   #sokonews,0,,,,,,
"to us a son had been born. we called him the kenyan constitution of 2010. we vowed to stand by you,,0,,,,,
"dear kenyan constitution,,,0,,,,
it is time to mourn. it is time to wail. come on people. join me as we mourn our kenyan constitution. let us write… ,0,,,,,,
rest in peace our lovely kenyan constitution  #sokonews ,0,,,,,,
"@chamasoft 3. your investment group information i.e. group name,,,0,,,,
"@chamasoft here is what you need to sign up to chamasoft and learn how to set up an organization.,,,,,,,
,,,,,,,
1. good internet… ",0,,,,,,
@chamasoft it is about time that you sign up on #chamasoftapp in order to enjoy all the benefits.  @chamasoft,0,,,,,,
steps in signing up an investment group on chamasoftapp  #sokonews #chamasoftapp @chamasoft ,0,,,,,,
rt @jumaf3: it is time to mourn. it is time to wail. come on people. join me as we mourn our kenyan constitution. let us write and read the…,0,,,,,,
@mosesshauri clearly it seems these people never learn .,0,,,,,,
"on the east african markets,-1,,,-1,,,
"against the euro,1,1,,,,,
"against the euro,1,1,,,,,
"against the sterling pound,1,1,,,,,
"on thursday,1,1,,,,,
"the shilling has continued to bloom by gaining traction against the us dollar,1,,1,,,,
foreign investors assumed a net selling position by accounting for 69.9 percent of total market sales and 40.6 perc… ,1,,,,,,
"the nse 20 and nasi gained 0.45 percent and 1.28 percent to close the day at 3,1,1,,,,,
"the market turnover at the bourse rose 20.1 percent to usd 13.09 million or an equivalent of 1,1,1,,,,,
market turnover rises 20.1% as shilling continues to bloom  #sokonews ,1,,,,,,
"dear entrepreneur,,,,,,,
don't let social media or any other media fool you. there is nothing glamorous about entrepreneu… ",0,,,,,,
"rt @jumaf3: here are the top 5 gainers,,1,,,,,
tullow oil has announced total capital expenditure in kenya’s oil project foundational stage at usd 2.9 billion or… ,1,,,,,,
ethiopian airlines signs an agreement for strategic partnership with guinea airlines.  ,1,,,,,,
rt @dstv_kenya: this is how to pay for a movie on dstv box office via m-pesa #dstvboxoffice #techtuesday ,0,,,,,,
nation media group ‘kills’ jimi wanjigi in an obituary announcement  #sokonews ,0,,,,,,
here is uhuru’s tweet that infuriated kenyans  #sokonews ,0,,,,,,
nairobi’s first modern logistics centre draws new e-commerce operator  #sokonews ,0,,,,,,
"dear entrepreneur,,0,,,,,
bonds firmer as rand gains on expected zuma departure  #sokonews ,0,,,,,,
an online vehicle insurance has been launched for kenyan taxi owners and operators by insure afrika and resolution… ,0,,,,,,
"dear entrepreneur,,,,,,,
passion is the fuel that propels you forward when everything else is stack against you. nurture… ",0,,,,,,
impact of digital technology on africa’s economy summit to be held in nairobi  #sokonews ,0,,,,,,
"rt @nsekenya: ""sustainability is an intergral part of our business. currently 85% of @kengenkenya total generation is from renewable source…",0,,,,,,
@coopbankenya and @keequitybank group posted 4.99 and 4.20 million shares respectively while kengen posted 2.39 mil… ,1,,,,,,
"rt @kabura_etm: i make amazing pantsuits and dresses for that glam clubbing experience or outdoor event,,,,,,,
please rt my customer could be on y…",0,,,,,,
rt @oleomondi: anything small will go long way to aid my treatment of acute leukemia at apollo hospital. i have started chemotherapy sessio…,0,,,,,,
@safaricomltd was the top mover of the day with a volume of 14.17 million shares followed by kenolkobil with 8.83 m… ,1,,,,,,
"@mbenekam ,,0,,,,,
total kenya closed the top five losers’ table with 4.35 percent at the price of 27.50 shillings per share.  #sokonews,1,,,,,,
"rt @fredasira: dear kenyans:,,,,,,,
,,,,,,,
you forgot about knh rape cases.,,,,,,,
