text,label,,,,,,,
#good morning kenya valentine's edition going down courtesy of the panari hotel jl @kbctelevision @nakitare… ,0,,,,,,,
vision 2030 partners with climate scientists  ,0,,,,,,,
tana river governor launches programme to boost school enrolment  ,0,,,,,,,
ksh 13.5b garissa solar plant to be completed in september  ,0,,,,,,,
eala to push for more resource allocation for mombasa port  ,0,,,,,,,
tourism sector challenged to innovate in line with global trends  ,0,,,,,,,
"national,,0,,,,,,
kenya shilling continues its rally against us dollar  ,0,,,,,,,
jubilee mps meet as parliament resumes from recess  ,0,,,,,,,
au backs free movement of persons across africa  ,0,,,,,,,
babu owino suffers blow as court orders vote recount  ,0,,,,,,,
lawyers to march against defiance for rule of law  ,0,,,,,,,
css vetting team puts final touches on report ,0,,,,,,,
kalonzo musyoka slams calls by diplomatic community  ,0,,,,,,,
kdf warns of conmen masquerading as recruiting officers  ,0,,,,,,,
finland to continue funding kenya’s development agenda  ,0,,,,,,,
kakamega to get an ultra-modern high court building  ,0,,,,,,,
agony of 17 year old girl battling skin cancer  ,0,,,,,,,
kra renews plans to use information forwarded by taxpayers through the itax platform. #kbcnewshour ^cm ,0,,,,,,,
"fall armyworm traps and devices purchased by the food and agricultural organization,,0,,,,,,
kenya climate innovation center plans to raise awareness among the younger generation. #kbcnewshour ^cm,0,,,,,,,
14 maize growing counties are set to benefit from fall armyworm traps and tracking devices. #kbcnewshour ^cm ,0,,,,,,,
parliament resumes ahead of thursday‘s deadline to debate and decide on the fate of 9 nominees to the cabinet.… ,0,,,,,,,
the world condom day is marked amid warning by the national aids control council of fake condoms in the market.… ,0,,,,,,,
githu muigai resigns as attorney general as president uhuru appoints judge paul kihara to replace him. #kbcnewshour… ,0,,,,,,,
judiciary reshuffles judges  ^cm ,0,,,,,,,
public entities to develop guidelines on public participation  ^cm ,0,,,,,,,
mtu  mmoja amefariki na wengine kadhaa kujeruhiwa kufuatia msururu wa visa  vya uhalifu vinavyotekelezwa na genge m… ,0,,,,,,,
ulimwengu leo uliadhimisha siku yamipira ya kondomu huku wakenya wakitahadharishwa kuhusu mipira bandia ya kondomu… ,0,,,,,,,
mwenyekiti  wa shirika la huduma kwa wanyama wa pori-kws richard leakey amedai kuwa  visa vya ufisadi na wizi vinaa… ,0,,,,,,,
wabunge wana muda hadi alhamisi wiki hii kujadili na kuamua hatma ya mawaziri tisa waliopendekezwa. ^cm #kbcdarubini ,0,,,,,,,
wabunge wana muda hadi alhamisi wiki hii kujadili na kuamua hatma ya mawaziri tisa waliopendekezwa. ^cm #kbcdarubini ,0,,,,,,,
rais uhuru kenyatta aongoza kikao cha wabunge wa chama cha jubilee ^cm #kbcdarubini ,0,,,,,,,
"#kbcdarubini mkuu  wa sheria,,0,,,,,,
fourteen counties to benefit from armyworm traps  ^rw ,0,,,,,,,
kra to use itax information to expose tax evaders  ^rw ,0,,,,,,,
uhuru calls for legislation on implementation of big four  ^rw ,0,,,,,,,
attorney general githu muigai resigns  ^rw ,0,,,,,,,
rt @ukenyatta: statement on the resignation of attorney general  ,0,,,,,,,
"rt @jkioria: ag @githu_muigai resigns,,0,,,,,,
vision 2030 ds partners with climate scientists  ^rw ,0,,,,,,,
president kenyatta also nominated kennedy ogeto as solicitor general and appointed njee muturi as deputy chief of staff ^rw,0,,,,,,,
#attorneygeneral #githumuigai resigns ,0,,,,,,,
president @ukenyatta has announced the resignation of attorney general githu muigai. he has been replaced by judge… ,0,,,,,,,
ahed tamimi: palestinian viral slap video teen goes on trial  ^hm ,0,,,,,,,
kalonzo musyoka slams calls by diplomatic community:  via @youtube,0,,,,,,,
jubilee mps meet as parliament resumes from recess:  via @youtube,0,,,,,,,
eala to push for more resource allocation for mombasa port:  via @youtube,0,,,,,,,
kdf warns of conmen masquerading as recruiting officers:  via @youtube,0,,,,,,,
the ksh 13.5 billion garissa solar plant project to complete by september this year #kbcbusinessdefined cw ,0,,,,,,,
nigeria's electricity sector is losing 24 billion naira monthly #kbcbusinessdefined cw ,0,,,,,,,
"honda,,0,,,,,,
knut officials in kisii want tsc drop teacher performance appraisal forms:  via @youtube,0,,,,,,,
kra renews plans to use information on itax platform to smoke out tax evaders #kbcbusinessdefined cw ,0,,,,,,,
rt @judithakolo: vision 2030 delivery secretariat now vouches for factoring #climate information into development @stanleywabomba @kbcchann…,0,,,,,,,
hundreds of people will soon lose their jobs after a move by amazon to lay off a number of its employees at their h… ,0,,,,,,,
the kenya national chamber of commerce and industry is championing drafting of a law or policy to cushion small and… ,0,,,,,,,
vision 2030 delivery secretariat is working with climate scientists so as to incorporate climate information into t… ,0,,,,,,,
up next #kbcbusinessdefined with @carolwnjenga ^cw ,0,,,,,,,
german forward leroy sane is expected to feature for manchester city against basel in tonight’s champions league la… ,0,,,,,,,
south africa's ruling anc party is expected to formally request that president jacob zuma steps down after his deni… ,0,,,,,,,
"imagine living in a cave inside your own garden,,,,,,0,,
a section of educationists in kirinyaga county have lauded the newly launched curriculum rolled out by the educatio… ,0,,,,,,,
president uhuru kenyatta has sent a message of condolence to the family of the late david muriithi wokabi… ,0,,,,,,,
today is world radio day. the theme is radio and sports.#kbclunchtimenews ^cw ,0,,,,,,,
property worth millions of shillings was destroyed at a residential estate in malindi town after police demolished… ,0,,,,,,,
residents of kabarnet are in shock after  a man drowned in kirandich dam #kbclunchtimenews ^cw ,0,,,,,,,
parliament is expected to resumes business this afternoon after a two months break #kbclunchtimenews ^cw ,0,,,,,,,
join @rose_gakuo now on @kbcchannel1 giving you the latest comprehensive news on #kbclunchtimenews. sms your feedba… ,0,,,,,,,
jubilee mps meet as parliament resumes from recess  ^hm ,0,,,,,,,
rt @stanleywabomba: @kracare is likely to miss its annual revenue collection target of kshs 1.549 trillion after the taxman netted kshs 712…,0,,,,,,,
rt @jacobabere: this #worldradiodayke i dedicate my special kongole and recognition of @kbcchannel1 and its veterans presenters like ronald…,0,,,,,,,
tana river governor launches ‘push up’ programme to boost school enrolment   ^cw ,0,,,,,,,
ksh 13.5b garissa solar plant to be completed in september  ^cw ,0,,,,,,,
"manchester city,,0,,,,,,
february 13 is #worldradioday 📻! ^cw ,0,,,,,,,
baltimore police guilty of robbing citizens  ^hm ,0,,,,,,,
today's indicative rates ^cw ,0,,,,,,,
united kingdom unveils extremism blocking tool  ^hm ,0,,,,,,,
united kingdom unveils extremism blocking tool  ^hm ,0,,,,,,,
oxfam: deputy resigns over how sex claims were handled  ^hm ,0,,,,,,,
kim thanks south korea for hosting winter olympics  ^hm ,0,,,,,,,
south africa’s anc decides to remove zuma as head of state   ^mk via @reutersafrica ,0,,,,,,,
’proper running of sports federations and closer supervision of their activities by the government will help reigni… ,0,,,,,,,
chelsea will welcome west brom at stamford bridge tonight looking to bounce back from two straight losses.… ,0,,,,,,,
a strong team of 25 players has been selected by scrabble kenya to represent the country at the 14th edition of the… ,0,,,,,,,
kenya premier league defending champions gor mahia will now focus on reclaiming the top spot in the league when the… ,0,,,,,,,
the east african legislative assembly is looking to develop policies that will among others increase resource alloc… ,0,,,,,,,
the national and county governments are set to mobilize 7.5 billion shillings in the next three years to fund the r… ,0,,,,,,,
motorcycle manufacturers may soon be required to source at least 90 out of the total 300 parts locally and employ a… ,0,,,,,,,
players in the tourism industry are being challenged to innovate in line with global trends in order to attract mor… ,0,,,,,,,
officials of knut in kisii county are  calling on the tsc to withdraw the teacher performance appraisal and develop… ,0,,,,,,,
rt @githuakoine: @kbcchannel1 @jkioria #kbcnewshour streaming live from bahati nrb,0,,,,,,,
rt @kevin_vodoti: @kbcchannel1 @jkioria  i can't rate it until i witness myself by being recruited in kdf,0,,,,,,,
rt @amulegai: it is fascinating to hear that measures are being taken to ensure sanity is upheld in the recruitment of kdf personnel. i hop…,0,,,,,,,
rt @wnyambaga: @kbcchannel1 truly amazing if they tick to it though  challenging when you get to the field its however of great has impact…,0,,,,,,,
tonight on the #perspective is chief conservator of forests @emilio_mugo talking about commercial forest plantation… ,0,,,,,,,
"on our big question tonight on #kbcnewshour  with @jkioria,,0,,,,,,
the kenya defense forces is warning kenyans not to fall prey to conmen masquerading as recruitment agents in the on… ,0,,,,,,,
embakasi east mp babu owino suffered a blow after the high court ordered for a scrutiny and recount of votes in emb… ,0,,,,,,,
the high court has dismissed a petition challenging the election of sospeter ojaamong as busia governor… ,0,,,,,,,
"rt @wnyambaga: the program has been upgraded with dignity  of integrity ,,,,,,,,
it shall zero corruption and huge chunks of money being  pocketed…",0,,,,,,,
the law society of kenya is warning that any attempts to subvert judicial decisions will spell doom to the country’… ,0,,,,,,,
wiper democratic movement leader kalonzo musyoka has joined his co-principal raila odinga to tell off the diplomati… ,0,,,,,,,
"parliament will on tuesday resume business after a two months break,,0,,,,,,
join @jkioria now on @kbcchannel1 giving you the latest comprehensive news on #kbcnewshour. sms your feedback to 22… ,0,,,,,,,
"rt @sundownertv: a repeat of yesterday's show is coming up from 10pm on @kbcchannel1,,,,,,,,
,,,,,,,,
will you be tuned in?,,,,,,,,
,,,,,,,,
@roymudibo,,,,,,,,
@pmuseme,,,,,,,,
@queenscal…",0,,,,,,,
"on our big question tonight on #kbcnewshour  with @jkioria,,0,,,,,,
barack and michelle obama's official portraits unveiled ^cw ,0,,,,,,,
mabingwa watetezi wa ligi kuu ya soka humu nchini gor mahia watanuia kurejea kileleni pa jedwali watakapochuana na… ,0,,,,,,,
chelsea itaikaribisha west brom uwanjani stamford bridge leo usiku huku ikinuia kujirejeshea hadhi baada ya kushind… ,0,,,,,,,
timu ya wachezaji 25 imechaguliwa na shirikisho la mchezo wa scrabble humu nchini kuakilisha taifa hili kwenye maka… ,0,,,,,,,
wadau katika sekta ya utalii wameshauriwa kuzingatia ubunifu ili kuvutia watalii zaidi hapa nchini na kusaidia kubu… ,0,,,,,,,
watu wanaoishi karibu na vilima vyanuu katika eneo bunge la mwingi ya kati wamelalamika kuhusu uharibifu wa chemi c… ,0,,,,,,,
seneta wa wa meru mithika linturi amepinga ombi la kutaka kesi ya kupinga ushindi wake iondolewe mahakamani… ,0,,,,,,,
mahakama kuu imepuuza rufaa ya kupinga uchaguzi wa sospeter ojaamong kuwa gavana wa kaunti ya busia  #kbcdarubini… ,0,,,,,,,
mbunge wa embakasi mashariki  babu owino amepata pigo baada ya mahakama kuu kuagiza kuchunguzwa na kuhesabiwa upya… ,0,,,,,,,
jeshi la kenya limewaonya wananchi kujihadhari na matapeli wanaojifanya kuwa maafisa wa kijeshi wakati wa shughuli… ,0,,,,,,,
rt @greatdebatersea: the 2-6-6-3 system is a mere construct of our intolerance and what we find unfamiliar in the 8-4-4 system @kbcchannel1…,0,,,,,,,
chama cha wanasheria hapa nchini kimeonya kwamba jaribio lolote la kupuuza maamuzi ya mahakama ni kejeli kwa idara… ,0,,,,,,,
kiongozi wa chama cha wiper kalonzo musyoka ameungana na kigogo mwenzake raila odinga kukashifu mabalozi wa nchi za… ,0,,,,,,,
bunge litarejelea vikao vyake kesho baada ya likizo ya miezi miwili huku ajenda kuu ikiwa ni kuidhinishwa kwa mawaz… ,0,,,,,,,
karibu kwenye #kbcdarubini naye @bettygatonye ,0,,,,,,,
rt @greatdebatersea: the infrastructure in kenya right now cannot support the 2-6-6-3 system @kbcchannel1 @arimusmedia @blazekenya @educken…,0,,,,,,,
"rt @greatdebatersea: the 8-4-4 system doesn’t have to change,,0,,,,,,
"rt @greatdebatersea: the 8-4-4 system focuses only on pedagogy @kbcchannel1 @arimusmedia @blazekenya @ulizalinks @educkenya ,,,,,,,,
#gdc4sdgs ",0,,,,,,,
"rt @greatdebatersea: the new system will enhance linguistic,,,,,,,,
#gdc4sdgs htt…",0,,,,,,,
"rt @greatdebatersea: the 2-6-6-3 will help enhance critical and creative thinking @kbcchannel1 @arimusmedia @blazekenya @educkenya ,,,,,,,,
#gdc4sd…",0,,,,,,,
rt @greatdebatersea: the exams administered in the 8-4-4 system are meant to gauge the progress of a pupil @arimusmedia @blazekenya @kbccha…,0,,,,,,,
"rt @greatdebatersea: the 8-4-4 syllabus is ok,,,,,,,,
#gdc…",0,,,,,,,
rt @greatdebatersea: kenya has a debt of ksh 3.2 trillion and to completely scrap off the 8-4-4 system we will require ksh 340 billion @kbc…,0,,,,,,,
"rt @greatdebatersea: the 2-6-6-3 system is an african solution to an african problem @kbcchannel1 @arimusmedia @blazekenya @educkenya ,,,,,,,,
#gdc…",0,,,,,,,
rt @greatdebatersea: kenya is the 4th most literate country in africa -  africa  @kbcchannel1 @arimusmedia @blazeken…,0,,,,,,,
rt @greatdebatersea: the 8-4-4 system offers a curriculum which emphasizes practical and vocational oriented subjects i.e home science and…,0,,,,,,,
rt @greatdebatersea: the 8-4-4 system has failed to produce all rounded individuals to cater for the workforce required in a rapidly growin…,0,,,,,,,
