text,label,,,,,
"#afdb pledged over us $5m to invest in the private sector in #ghana,,1,,,,
panelists examined the role of #egovernance for defining the future of #development of #africa at #afdbam2017… ,0,,,,,
"rt @tigritude: political will needed to drive africa’s agricultural transformation,,0,,,,
#afdb’s #afcop trains senior gvt officials on the rapid result initiative to promote results culture in #africa… ,0,,,,,
"rt @celestinmonga: check out this @afdb_group paper by p. timmer,,0,,,,
#namaste ! relive the best moments from day 3 at #afdbam2017 here =>   #bestof #icymi ,0,,,,,
“we need to highlight those who are doing very well in the agricultural sector” - actress @realomosexy #afdbam2017… ,0,,,,,
how can we promote #agriculture through #entertainment? here is @imrekharana’s answer #afdbam2017… ,0,,,,,
#japan and #india team up with #afdb to support #africa’s development. read more:  ,0,,,,,
rt @akin_adesina: with chancellor merkel of germany and my friend @jimyongkim of world bank at g7 summit. we'll do big things in africa htt…,0,,,,,
rt @akin_adesina: great to be with ag. president @profosinbajo and president conde of guinea @ g7 summit. we're standing up for africa! htt…,0,,,,,
rt @akin_adesina: india-africa bilateral trade will exceed $100 bil in 2 yrs. pm @narendramodi and i will drive investment partnerships htt…,0,,,,,
rt @cnbcafrica: happy birthday to @cnbcafrica from @afdb_group 's @akin_adesina. #cnbca_turns10 ,0,,,,,
"congratulations to @citibank,,0,,,,
“the #fashion industry can help #africa develop”. watch @alphadiofficial's itw at the #afdbam2017… ,0,,,,,
intra-african #trade is key to #sustainable economic #development in #africa. read more:  ,0,,,,,
pathé’o highlighted the importance of #skill training in the african #fashion industry  ,0,,,,,
#healthcare - #africa seeks greater partnership with #india to enhance #cancer diagnosis. learn more:… ,0,,,,,
bankers need to start thinking outside of the box - princess abze djigma #abzesolar #afdbam2017… ,0,,,,,
#afdb and #ethiopia signed a funding agreement of $5.6m to provide #water and sanitation to 3m people… ,1,,,,,
13 african countries seal #agriculture industrialization deal with #india - learn more  ,0,,,,,
the #afdb is hiring a junior #socialmedia consultant! deadline for application: june12. details:… ,0,,,,,
the #afdb is hiring a junior #socialmedia consultant! deadline for application: june12. details:… ,0,,,,,
#investinnutrition today to ensure the prosperity of our economies in the future - @muhammadpate at the #afdbam2017… ,0,,,,,
political leadership is critical to agricultural transformation - ambassador k. quinn @worldfoodprize… ,0,,,,,
"last week,,,,0,,
today is the last day to apply to our internship program! don’t miss this opportunity to join us! more information:… ,0,,,,,
"last tuesday at the #afdbam2017 the #women in #agriculture panel was taking place. #icymi,,0,,,,
rt @ardyis_cta: g. nzau-muteta of @afdb_group presenting the bank's youth strategy   at @includeplatform #jobs4youthafrica conference in th…,0,,,,,
grey matter infrastructure is a game changer in africa's development! #investinnutrition #afdbam2017. find out more… ,0,,,,,
"one week ago,,,0,,,
"one week ago,,,0,,,
rt @akin_adesina: great meeting with @potus us president  @realdonaldtrump during g7 summit. time for new deal for africa. let's do it! htt…,0,,,,,
rt @akin_adesina: great discussing with us president @realdonaldtrump. @potus  ,0,,,,,
"rt @rmm2703: a new dawn for #africa truly beckons. @akin_adesina fresh from a highly productive #afdbam2017,,0,,,,
want to be our next #afdb intern?  you have until may 30th to apply to our internship program! learn more here… ,0,,,,,
#afdb’s investment in the high 5s #development goals is showing tangible signs of transformation in #africa!… ,0,,,,,
watch andy raheja from capital faber explain the importance of the #afdbam2017 for the #indiaafrica cooperation… ,0,,,,,
#africa must invest in its own #resources to finance its transformation! more insights from #afdbam2017 here :… ,0,,,,,
the #afdb is at the forefront of the #renewable #energy and #offgrid revolution in #africa! learn more here >… ,0,,,,,
"#icymi => watch the full recording of our #bollywood meets #nollywood session,,0,,,,
#africa remains world’s 2nd fastest growing region says the 2017 financial report of the #afdb -… ,0,,,,,
"#afdb spouses support the #ahmedabad orphanage,,0,,,,
"farewell,,,,0,,
"rt @choi_afdb: @afdb_group president ""let us continue to be #optimistic for #africa.let's continue to be optimistic about the capacity of #…",0,,,,,
"africa can dress #africa,,0,,,,
rt @choi_afdb: download @afdb_group financial report 2016| link:  #afdb #high5s #afdbam2017 ,0,,,,,
curtain falls on 52nd annual meetings. watch @kofiannan and h.köhler’s messages for the #afdbam2017… ,0,,,,,
stunting costs africa $25 billion annually. invest in nutrition for #africa’s future.  ,1,,,,,
"#india and #africa celebrating culture at the #afdbam2017 cultural night in ahmedabad,,0,,,,
"congrats to the winners of the #africa #development impact awards,,0,,,,
"rt @sbmizrahi: @afdb_group 2017 development impact awards went to:,,,,,,
1. #morocco,,,,,,
2. #mauritania,,,,,,
3. #somalia,,,,,,
4. #ghana,,,,,,
5. #tanzania ",0,,,,,
rt @jabdulai: thanks to my top interactors! @edithbrou @afdb_group @soncabral @notetakingnerd via #socialjukebox ,0,,,,,
rt @msuzman: thanks @narendramodi & @akin_adesina and the passionate attendees at #afdbam2017 for showing up in service of the world's poor…,0,,,,,
rt @choi_afdb: today is the last day of #afdbam2017! exhibition by companies & korean government opens from 10:00-18:00 at mahatma mandir c…,0,,,,,
rt @celestinmonga: is africa rising or falling? let’s go beyond the battle of linear narratives. see the 2017 aeo report ,0,,,,,
#afdbam2017 might be over but don’t worry! we’ll provide you with more exclusive content in the coming weeks. thank… ,0,,,,,
missed the closing press conference of the #afdbam2017 ? watch it here!  #icymi #agriculture… ,0,,,,,
"rt @tigritude: gandhi-style to gangnam-style: farewell,,0,,,,
rt @edsonmpyisi: recognizing african couture #afdbam2017 @fashionomicsadb @afdb_group ,0,,,,,
rt @tigritude: african unity and solidarity at the heart of #africaday  #afdbam2017 ,0,,,,,
"rt @edsonmpyisi: it was not all work #afdbam2017,,0,,,,
"rt @tigritude: thank you,,0,,,,
rt @afdbam2017: @hrdministry @prakashjavdekar @cmoguj @wapcosofficial @followcii @ficci_india @afdb_group @aptechltd @edcilindia @nsdcindia…,0,,,,,
"rt @afdbam2017: dr. @akin_adesina,,0,,,,
"together we stand,,0,,,,
#indiaafrica #cooperation | let’s #industrialize africa and unleash its real potential in #manufacturing at 5pm #afdbam2017,0,,,,,
#india and #africa partnerships will be the key to better #healthcare - sunita pitamber #afdbam2017 #indiaafrica #cooperation,0,,,,,
learn more about #egovernance and its relevance for the #indiaafrica partnerships at 3:45pm today #afdbam2017 #india #africa,0,,,,,
"rt @santoshgangwar: no. of scholarships for african students doubled from 24,,,0,,,
rt @choi_afdb: #korea is the host country of @afdb_group annual meetings 2018. see you all in busan! #afdbam2017 #india #ahmedabad ---> #af…,0,,,,,
last full day of the #afdbam2017! sharing some highlights of the past few days #icymi #agriculture ,0,,,,,
join the #indiaafrica #cooperation session on #healthcare partnerships at 2:30pm today #afdbam2017 #africa #india,0,,,,,
next stop #busan! looking forward to the 53rd #afdbam in #korea next year!  #afdbam2017… ,0,,,,,
"we look forward to the #afdbam2018 in #busan,,0,,,,
"what #korea has done is not a miracle. it was political will,,0,,,,
"we have had excellent hospitality from #gujarat,,0,,,,
"one of the things i am so excited about this week is seeing all the young people,,0,,,,
"we must give africans the #skills for the jobs of tomorrow,,0,,,,
"i have no interest in small pilots. #africa has had too many pilots,,0,,,,
"rt @choi_afdb: ""there is a lot africa and india can share together. let's accelerate africa's development."" full speech:",0,,,,,
rt @yanakakar: women hold up half the sky while producing 60-80% of the earth's food - reflecting on great panel discussion at #afdbam2017…,0,,,,,
optimism is what we need in #africa and what we need to achieve the high5s - @akin_adesina #afdbam2017 ,0,,,,,
"the presence of african heads of state here,,,0,,,
the #youth will be the greatest asset of the continent. #africa will become the workforce of the world in 2050 - @akin_adesina #afdbam2017,0,,,,,
"#agriculture is cool,,0,,,,
what role does #education play in the #indiaafrica #cooperation? find out during our #development & education panel at 11:30am #afdbam2017,0,,,,,
the #afdbam2017’s closing press conference will start at 11am today. don’t miss it! #agriculture #development… ,0,,,,,
rt @afdbam2017: day 4 of #afdbam2017 has begun! third sitting of the board of governors marks the closing session of @afdb_group annual mee…,0,,,,,
rt @tigritude: .@afdb_group explores investment strategies to tilt markets in favour of #african farmers  #afdbam201…,0,,,,,
#women have a key role to play through #civilsociety organisations in #africa #afdbam2017 ,0,,,,,
“we have not taken advantage of the data. we can explore african data but also import data from asian countries” -… ,0,,,,,
we have entered the era where governance is no longer just for #governments. it is a shared space - @siphosmoyo #afdbam2017 #civilsociety,0,,,,,
i would like to congratula #korea as the host of next year's am. i look forward to seeing you in beautiful #busan @akin_adesina #afdbam2017,0,,,,,
"as @melindagates said ""optimism isn't a belief that things will get better,,0,,,,
what we need is bold #optimism. optimism backed by greater financial resources - @akin_adesina #afdbam2017 #africa,0,,,,,
".@narendramodi's presence,,0,,,,
"#india showed us nothing is impossible. we must follow #gandhi's lead and ""be the #change we want to see"" @akin_adesina #afdbam2017",0,,,,,
"david rasquinha,,,0,,,
"for every problem,,0,,,,
"#live => follow the #civilsociety panel hosted by @siphosmoyo,,0,,,,
"follow the #civilsociety panel hosted by @siphosmoyo,,0,,,,
rt @choi_afdb: namaste! day 4 has started. check the program and enjoy sessions.  #afdbam2017 #africa #india #togeth…,0,,,,,
rt @santoshgangwar: #afdbam2017 today i will be speaking africa-india cooperation on skill development & education where focus is on people…,0,,,,,
rt @africaprogress: many african women are farmers with incredible potential. ,0,,,,,
rt @tigritude: #africa remains world’s second-fastest growing region  #afdbam2017 #indiaafrica #africaday ,0,,,,,
"rt @tigritude: .@afdb_group combines #energy,,0,,,,
"rt @edithbrou: @akin_adesina,,,0,,,
"rt @gorioem: #cotton #production is #widespread across the continent: ,,,,,,
 37 of the 54 african countries #produce #cotton,,0,,,,
rt @gorioem: #fashionomicsafrica #online #platform: #icts as a #driver of #development #supporting the #growth of the #textile & #fashion #…,0,,,,,
rt @gorioem: each #african country has a #rich #heritage & from that #heritage comes all these #inspirations & #ideas for #contemporary #de…,0,,,,,
"rt @gorioem: #africa is not only about #labor ,,0,,,,
