text,label,,,,,,,,
@hellen_obiri headlines kenya’s team to world indoor championships  @icia_jacob ,0,,,,,,,,
#driveonreloaded mdau anauliza je ni vizuri  mwenzi wako kuchukua mkopo kutoka benki bila kukujulisha? hii ni... ,0,,,,,,,,
awamu ni ya tatu ndani ya #driveonreloaded @radiocitizenfm @ogaltina @munaigeneral wkt wa #swalakuu changia maoni yako #driveonreloaded,0,,,,,,,,
arsenal announce record shirt deal with emirates  @icia_jacob ,0,,,,,,,,
@arsenal announce record shirt deal with emirates  @icia_jacob,0,,,,,,,,
"mathare at the summit as goal-drought mar weekend fixtures,,,,,,,,,
@theofficialkpl,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
"put throws in the towel ,,,,,,,,,
,,,,,,,,,
@kenya_fkf,,,,,,,,,
 ",0,,,,,,,,
#driveonreloaded tayari tumedunda studioni kupeleka jioni  yako taratibu sema nasi. ,0,,,,,,,,
"ex gor coach nuttall sinks into trouble in ghana,,,,,,,,,
,,,,,,,,,
@officialgmfc,,,,,,,,,
@gormahialive,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
"catch stories of medical misdiagnosis and negligence that have resulted in the victims ending up blind,,0,,,,,,,
"rt @kipkemoigef2: @mzaziwillytuva ,,,,,,,,,
@djflashkenya,,,,,,,,,
@radiocitizenfm #mambomseto ,,,,,,,,,
willy 2metoka mbali tangu 206 mpka xaxa,,,,,,,,,
@getrudemwalufu3 ,,,,,,,,,
@ro…",0,,,,,,,,
"rt @mzaziwillytuva: call him the mixxmachette,,,0,,,,,,
"rt @msetoea: call him the mixxmachette,,,0,,,,,,
rt @gilbert07langat: oyoo jamaae trending show namba one #mambomseto @radiocitizenfm @mzaziwillytuva @djflashkenya @cindypennie1 upo hapo h…,0,,,,,,,,
"call him the mixxmachette,,,0,,,,,,
rt @jaymwakio: 🔥🔥🔥#mambomseto ,0,,,,,,,,
"stand a chance to win kshs. 5000 on #mambomseto,,0,,,,,,,
rt @sammie_ndiem026: vipi @mzaziwillytuva niko ndani @radiocitizenfm msalimie @djflashkenya mpaka tamati #mambomseto,0,,,,,,,,
"rt @ondanyacyrus: trending alert ,,,,,,,,,
👇,,,,,,,,,
✔#mambomseto,,,,,,,,,
✔#mambomseto,,,,,,,,,
✔#mambomseto,,,,,,,,,
✔#mambomseto,,,,,,,,,
✔#mambomseto,,,,,,,,,
✔#mambomseto,,,,,,,,,
✔#mambomseto,,,,,,,,,
✔#mambomseto…",0,,,,,,,,
"rt @adhiambogloria: we are live on citizen radio's #mambomseto with @mzaziwillytuva,,0,,,,,,,
"rt @andima_douglas: @radiocitizenfm mabroukie estate rwaka limuru,,0,,,,,,,
"rt @gilbert07langat: 🔥🔥🔥 #mambomseto 🔥🔥🔥🔥,,,,,,,,,
@mzaziwillytuva @djflashkenya @radiocitizenfm @cindypennie1 ",0,,,,,,,,
"rt @ondanyacyrus: @mzaziwillytuva ,,,,,,,,,
@radiocitizenfm ,,,,,,,,,
@djflashkenya ,,,,,,,,,
,,,,,,,,,
✔#mambomseto,,,,,,,,,
✔#mambomseto,,,,,,,,,
✔#mambomseto,,,,,,,,,
,,,,,,,,,
kisii tuko ready kabisa,,,,,,,,,
#msetom…",0,,,,,,,,
rt @cindypennie1: @gilbert07langat @mzaziwillytuva @djflashkenya @radiocitizenfm 🔥🔥🔥#mambomseto,0,,,,,,,,
"bitter-sweet affair for police as curtains come down on league,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
"join us on #mambomseto for the hottest hits,,,,,,,,,
,,,,,,,,,
stand a chance to wi… ",0,,,,,,,,
"#mambomseto for the hottest hits,,,,,,,,,
,,,,,,,,,
stand a chance to win kshs. 5000… ",0,,,,,,,,
"introducing black heart live on #mambomseto @radiocitizenfm,,,,,,,,,
,,,,,,,,,
she shares her story live on air ,,,,,,,,,
,,,,,,,,,
",0,,,,,,,,
"catch stories of medical misdiagnosis and negligence that have resulted in the victims ending up blind,,0,,,,,,,
"today on #mambomseto we are giving out 5,,,0,,,,,,
"kiherehere by @matonyambili now playing on #mambomseto : remember we give you a chance to win kshs. 5,,0,,,,,,,
"today live on #mambomseto we are giving you a chance to win kshs. 5,,0,,,,,,,
"how fast can 5,,,0,,,,,,
#mambomseto > the mixxmachette @djflashkenya is taking you on a ride across east africa with the hottest set of mix… ,0,,,,,,,,
enjoy the hottest east african mix on #mambomseto live on air with @djflashkenya on the decks,0,,,,,,,,
#mambomseto > what do you want to listen to? we give you another reason to love @radiocitizenfm the home of the bes… ,0,,,,,,,,
"#mambomseto > @djflashkenya is coming back live with the hottest east african tunes,,0,,,,,,,
"we have guests in the building,,,,,,,,,
,,,,,,,,,
",0,,,,,,,,
"federation chief mwendwa challenges taveta county to embrace football,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
"the official east african hour on #mambomseto is now live on air,,,,,,,,,
,,,,,,,,,
",0,,,,,,,,
"nasa settles on gladys wanga,,,0,,,,,,
enjoy the second hour #mambomseto now live on air with @djflashkenya on the decks,0,,,,,,,,
"reme,,0,,,,,,,
"#mambomseto > we have a gift for you,,0,,,,,,,
"today's officially kicks of the #msetomashinani and #msetocampustour week,,0,,,,,,,
"what do you want to listen to on today's show,,0,,,,,,,
"kenyan gospel act @willypaulbongo has a new track,,0,,,,,,,
it's the second round #mambomseto live on air with @djflashkenya on the decks,0,,,,,,,,
girl next door by @sautisol ft @tiwasavage kicks off the second round #mambomseto live on air with @djflashkenya on… ,0,,,,,,,,
welcome to the second round #mambomseto live on @radiocitizenfm with @djflashkenya on the decks,0,,,,,,,,
where are you tuned in from? check in with your frequency..... catch #mambomseto in nairobi on 106.7fm,0,,,,,,,,
"the hottest show in africa and beyond #mambomseto kicks off with the reggae hour,,0,,,,,,,
"#mambomseto > @djflashkenya is taking you on a ride with the hottest reggae hits,,0,,,,,,,
welcome and enjoy the first round #mambomseto live on air with @djflashkenya on the decks,0,,,,,,,,
"the mixxmachette @djflashkenya is on the decks,,0,,,,,,,
round one #mambomseto now live on air with @djflashkenya on the decks,0,,,,,,,,
welcome to the home of entertainment.... #mambomseto round one live @radiocitizenfm with @djflashkenya on the decks,0,,,,,,,,
"karibu kwa nyumbani mwa burudani,,0,,,,,,,
it's the first round #mambomseto hapa radio citizen,0,,,,,,,,
"interior ministry to review police deployment and arming of reservists in kerio valley over rising insecurity,,0,,,,,,,
"shinyalu mp kizito mugali's election upheld by kakamega high court over insufficient evidence,,0,,,,,,,
"mp keter and two others freed on sh2m cash bail each,,0,,,,,,,
"tearful french skater’s ‘worst nightmare’ after dress mishap,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
wiper is entitled to one psc nominee in the national assembly not senate. wiper has no threshold in the senate ~… ,0,,,,,,,,
"a love triangle elevates the family drama in this household to another level.,,,,,,,,,
,,,,,,,,,
you can't afford to miss nyarkochia!… ",0,,,,,,,,
eti wanawake wengi hawana vitambulisho vya kitaifa. kwa nini? #mjadala wa #chapakazi,0,,,,,,,,
i have come to provide the environment necessary to serve the people of kenya. our teams must work together. i am n… ,0,,,,,,,,
"heynckes brings treble spirit to resurgent bayern,,,,,,,,,
,,,,,,,,,
@fcbayern,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
inasemekana kuwa wanawake wengi haswa sehemu za mashambani hawana vitambulisho vya kitaifa. unamjua mwanamke... ,0,,,,,,,,
nandi hills mp keter and two co-accused deny 11 charges of fraud levelled against them over fake sh633m treasury bi… ,0,,,,,,,,
"#cabinethandover ,,,,,,,,,
,,,,,,,,,
cs margaret kobia takes over at the public service,,0,,,,,,,
"je,,,,0,,,,,
"barca visit presents champions league stage conte craves,,,,,,,,,
,,,,,,,,,
@chelseafc,,,,,,,,,
 ",0,,,,,,,,
#jukwaalamichezo margaret nyairera awania kumnyamazisha mpinzani wake wa muda mrefu caster semenya kwenye ubingwa u… ,0,,,,,,,,
i will engage all the stakeholders including the media. i think there should be a pool of environmental journalists… ,0,,,,,,,,
kenya water towers agencies must be given the necessary powers. i intend to push for the water towers agencies to b… ,0,,,,,,,,
"tickets sealed,,,,,,,,,
,,,,,,,,,
 ",0,,,,,,,,
leo katika #chapakazi unaweza kujishindia shilingi 4500. endelea kusikiliza.,0,,,,,,,,
una #chapakazi na nani? hebu tuwaone kwa picha hapa. mpe salamu kutoka kwa @syombuaosiany na @jeridahandayi,0,,,,,,,,
"weekend over too soon?,,,,,,,,,
don't worry,,,,,,,,,
,,,,,,,,,
catch new episodes of mwalimu stan… ",0,,,,,,,,
#chapakazi tayari tumo studioni unachapa kazi ukiwa wapi?@jeridahandayi @syombuaosiany ,0,,,,,,,,
mpango #chapakazi ushaanza hali yako vipi jumatatu hii? karibu tuchape kazi. ,0,,,,,,,,
#chapakazi ni kufanya kazi na @syombuaosiany na @jeridahandayi ndani ya @radiocitizenfm,0,,,,,,,,
rt @ezekielelkana7: @emanyikah kakamega nko nishaduda ndani hadi mwisho #jambokenya,0,,,,,,,,
"rt @enock_mandila: @radiocitizenfm @luchivya #kijiweni wa nakuru,,0,,,,,,,
"rt @enock_mandila: @bekimwamburi @sshitera @mmkalla @luchivya @wilbrodanyamin #kijiweni nakuru nawapata,,0,,,,,,,
rt @bekimwamburi: #kijiweni @radiocitizenfm #jambokenya mchanganuzi jagina @mmkalla ashadunda area kushirikiana na @bekimwamburi @sshitera…,0,,,,,,,,
"rt @rayoh04: @bekimwamburi @sshitera @mmkalla @luchivya @wilbrodanyamin kutoka nakuru nawapata vema ,,,,,,,,,
#jambokenya",0,,,,,,,,
rt @emanyikah: unapata burudandi ndani ya mpango wa #jambokenya coco nyboma anatuanzishia kwa ngoma masola ,0,,,,,,,,
rt @wilbrodanyamin: unapata burudandi ndani ya mpango wa #jambokenya coco nyboma anatuanzishia kwa ngoma masola ,0,,,,,,,,
rt @luchivya: unapata burudandi ndani ya mpango wa #jambokenya coco nyboma anatuanzishia kwa ngoma masola ,0,,,,,,,,
unapata burudandi ndani ya mpango wa #jambokenya coco nyboma anatuanzishia kwa ngoma masola ,0,,,,,,,,
rt @baba_njau: @radiocitizenfm inafaa kila taasisi ikuwe na uhuru wake #jambokenya,0,,,,,,,,
"rt @harritonnjenga: @radiocitizenfm wajue wao ni binadam na siku  moja wataondoka,,0,,,,,,,
"rt @stoney_victor: @luchivya #jambokenya vile mimi husema sheria ni ya wananchi wa chini,,0,,,,,,,
"rt @domiano_lilkip: @radiocitizen #jambokenya sheria ifuatwe vilivyo,,0,,,,,,,
rt @baba_njau: @radiocitizenfm inafaa kila taasisi  iwajibike ipasavyo  #jambokenya,0,,,,,,,,
"rt @benardwsigei: @radiocitizenfm #jambokenya tumerudisha kwenye enzi za kitambo,,0,,,,,,,
rt @domiano_lilkip: disrespecting the law will lead the country to the state of lawlessness! @radiocitizenfm #jambokenya,0,,,,,,,,
"rt @ezekielelkana7: @radiocitizenfm @luchivya nikiwa hapa maeneo ya kakamega,,0,,,,,,,
rt @bastarfor: @radiocitizenfm ukatili na tabia za kiimla wa serikali tunayoshuhudia wakti huu inasikitisha.jubilee wajue kuwa hawatabaki u…,0,,,,,,,,
"rt @ezekielelkana7: @radiocitizenfm @luchivya nikiwa hapa maeneo ya kakamega,,0,,,,,,,
"rt @ezekielelkana7: @radiocitizenfm @luchivya nikiwa hapa maeneo ya kakamega,,0,,,,,,,
rt @baba_njau: @radiocitizenfm inafaa kila taasisi  iwajibike ipasavyo  #jambokenya #jambokenya #jambokenya,0,,,,,,,,
"rt @ezekielelkana7: @radiocitizenfm @luchivya nikiwa hapa maeneo ya kakamega,,0,,,,,,,
"rt @rono20bernard: @radiocitizenfm ,,,,,,,,,
kuchukua sharia mkononi mwako apo basi unastahili ulainishwe vilivyo,,0,,,,,,,
"rt @harritonnjenga: @radiocitizenfm serekali ifate  sheria laa sivyo itasambaratika kama zimbabwe,,0,,,,,,,
"rt @lobalogilae: @luchivya @luchivya,,0,,,,,,,
rt @baba_njau: @radiocitizenfm ikiendelea hivyo kenya haitasonga mbele   #jambokenya,0,,,,,,,,
rt @baba_njau: @luchivya ni jambo lakusikitisha  mambo haiendi vizuri #jambokenya,0,,,,,,,,
"rt @stoney_victor: @luchivya #jambokenya serikali haifanyi vizuri wanaturudisha katika enzi za kitambo za ukoloni mambo leo,,0,,,,,,,
rt @wangseugene: @radiocitizenfm ukatili na tabia za kiimla wa serikali tunayoshuhudia wakti huu inasikitisha.. wamesahau kuwa heshima na u…,0,,,,,,,,
"rt @princes54297769: @radiocitizenfm @luchivya @wilbrodanyamin @inspektamwala ,,,,,,,,0,
rt @nebatmgorgor: @michiekaenock @radiocitizenfm @luchivya @wilbrodanyamin @inspektamwala #mjadala wa #jambokenya sheria ifwatwe mimi naona…,0,,,,,,,,
"rt @ben_kisembe: @radiocitizenfm #jambokenya cheptais mt.elgon,,0,,,,,,,
"rt @inyakeyo: @japhethodondi3 @radiocitizenfm #jambokenya kutoka nakuru dictatorship is not far,,0,,,,,,,
"rt @rono20bernard: @radiocitizenfm u hali gani bwana luchivya: kuna watu wengine wanastahili kufinywa ndio wanyooke ""kaa square "" #jamboken…",0,,,,,,,,
rt @mzeeozungamteso: @radiocitizenfm #jambokenya ktoka chamasiri teso hii kenya yetu ni siasa to hakuna sheria wanafuata ni mzeozunga%,0,,,,,,,,
rt @mzeeozungamteso: @radiocitizenfm #jambokenya ktoka chamasiri teso hii kenya yetu ni siasa to hakuna sheria wanafuata ni mzeozunga¥,0,,,,,,,,
rt @mzeeozungamteso: @radiocitizenfm #jambokenya ktoka chamasiri teso hii kenya yetu ni siasa to hakuna sheria wanafuata ni mzeozunga{,0,,,,,,,,
rt @mzeeozungamteso: @radiocitizenfm #jambokenya ktoka chamasiri teso hii kenya yetu ni siasa to hakuna sheria wanafuata ni mzeozunga.,0,,,,,,,,
rt @nebatmgorgor: @michiekaenock @radiocitizenfm @luchivya @wilbrodanyamin @inspektamwala #mjadala wa #jambokenya sheria ifwatwe mimi naona…,0,,,,,,,,
rt @ras_kaberia: #jambokenya choices have concequences i expect nothing better from demagogues  #radiocitizen meru is tuned,0,,,,,,,,
rt @mzeeozungamteso: @radiocitizenfm #jambokenya ktoka chamasiri teso hii kenya yetu ni siasa to hakuna sheria wanafuata ni mzeozunga,0,,,,,,,,
rt @japhethodondi3: @radiocitizenfm #jambokenya.wa vokoli  vizuri jubilee wameanza kuumana wenyenye.hiki kitumbua na…,0,,,,,,,,
"rt @awilomarori: @radiocitizenfm from rongai diaspora,,0,,,,,,,
"rt @ben_kisembe: @radiocitizenfm #jambokenya cheptais mt.elgon,,0,,,,,,,
rt @luchivya: katika mjadala wa #jambokenya tunakuuliza maoni yako hukusu kurejea kwa mtindo wa zamani ambapo taasisi za serikali zinakiuka…,0,,,,,,,,
rt @japhethodondi3: @radiocitizenfm #jambokenya.wa vokoli  vizuri jubilee wameanza kuumana wenyenye.hiki kitumbua na…,0,,,,,,,,
"rt @mutukumulwa2: @luchivya @radiocitizenfm #mjadala ndani ya simba cement staff bus tukitoka kazini night shift twawapata sawa sawa,,0,,,,,,,
rt @japhethodondi3: @radiocitizenfm #jambokenya.wa vokoli  vizuri jubilee wameanza kuumana wenyenye.hiki kitumbua na…,0,,,,,,,,
rt @japhethodondi3: @radiocitizenfm #jambokenya.wa vokoli  vizuri jubilee wameanza kuumana wenyenye.hiki kitumbua na…,0,,,,,,,,
rt @japhethodondi3: @radiocitizenfm #jambokenya.wa vokoli  vizuri jubilee wameanza kuumana wenyenye.hiki kitumbua na…,0,,,,,,,,
"rt @mutukumulwa2: @luchivya ndani ya simba cement staff bus tukitoka kazini night shift twawapata sawa sawa,,0,,,,,,,
katika mjadala wa #jambokenya tunakuuliza maoni yako hukusu kurejea kwa mtindo wa zamani ambapo taasisi za serikali… ,0,,,,,,,,
rt @kimwemimosa: this is inspiration monday i have been waiting for #jambokenya,0,,,,,,,,
"rt @benkimbwereza: @radiocitizenfm,,,,,,,,,
@luchivya,,,,,,,,,
@inspektamwala,,,,,,,,,
@wilbrodanyamin ,,,,,,,,,
kikosi hamjambo? kwema wanakwetu?,,,,,,,,,
mie kama kawa niko ndani nda…",0,,,,,,,,
rt @alfred_jey: #jambokenya eti china sai ni njanuary,0,,,,,,,,
"rt @dnns3000: its a cold monday,,,0,,,,,,
rt @michiekaenock: @radiocitizenfm ni furaha kuwaskiza nikiwa eldoret @luchivya @wilbrodanyamin @inspektamwala  #jambokenya,0,,,,,,,,
rt @daniel_osiemo: @luchivya #jambokenya tuned in from kisumo dala. salimu mkewe shilandula na umwonye ndhidi ya kuua papa na obesity.,0,,,,,,,,
"rt @romanmutinda: ""@luchivya:? #jambokenya  naskiza kutoka hapa maeneo ya tala @radiocitizenfm""",0,,,,,,,,
"rt @abrahamlukorito: @radiocitizenfm @williamsruto hao in bure. walipeleka siasa kanisani,,0,,,,,,,
"rt @romanmutinda: @luchivya @radiocitizenfm,,0,,,,,,,
"rt @kinyuawachege: #jambokenya,,,,,,,,,
#uchambuziwamagazeti,,,,,,,,,
@williamsruto rift valley politics will be fascinating. wait and see.",0,,,,,,,,
"rt @kinyuawachege: #jambokenya,,,,,,,,,
#uchambuziwamagazeti na @fredrickng'etich,,,,,,,,,
@williamsruto",0,,,,,,,,
"rt @kinyuawachege: #jambokenya,,,,,,,,,
#uchambuziwamagazeti,,,,,,,,,
@williamsruto waasi wanafaa kufurushua ndani ya jubilee bonde la ufa",0,,,,,,,,
rt @nemiriat: #jambokenya,0,,,,,,,,
"rt @rono20bernard: @radiocitizenfm ,,,,,,,,,
bwana ngetich na luchivya hayawi hayawi huwa: alfred keter leo atoke bila kupisha mlango #jambokenya ni…",0,,,,,,,,
"rt @kinyuawachege: #jambokenya,,,,,,,,,
#uchambuziwamagazeti,,,,,,,,,
@williamsruto twawapata vyema.",0,,,,,,,,
"rt @kinyuawachege: #jambokenya,,,,,,,,,
#uchambuziwamagazeti,,,,,,,,,
@williamsruto alfred keter apewe haki",0,,,,,,,,
"rt @ben_kisembe: @radiocitizenfm @sinach @luchivya @wilbrodanyamin @inspektamwala @emanyikah #jambokenya cheptais mt.elgon,,0,,,,,,,
"rt @ben_kisembe: @radiocitizenfm @sinach @luchivya @wilbrodanyamin @inspektamwala @emanyikah #jambokenya cheptais mt.elgon,,0,,,,,,,
"rt @omorovincent3: #jambokenya,,,,,,,,,
mrng,,0,,,,,,,
"rt @ben_kisembe: @radiocitizenfm @sinach @luchivya @wilbrodanyamin @inspektamwala @emanyikah #jambokenya cheptais mt.elgon,,0,,,,,,,
"rt @kinyuawachege: #jambokenya,,,,,,,,,
#uchambuziwamagazeti,,,,,,,,,
@williamsruto should unite people of rift valley",0,,,,,,,,
"rt @chesingak: @radiocitizenfm #jambokenya @luchivya,,,,,,,,,
@wilbrodanyamin,,,,,,,,,
@inspektamwala,,,,,,,,,
@emanyikah kaboi nandi clear..",0,,,,,,,,
rt @radiocitizenfm: the hottest show #jambokenya takes over the airwaves @radiocitizenfm,0,,,,,,,,
rt @mwabalij: mr samantha niko ndani ya mjengo #jambokenya,0,,,,,,,,
"rt @kinyuawachege: #jambokenya,,,,,,,,,
#uchambuziwamagazeti,,,,,,,,,
@williamsruto narok twawapata vyema",0,,,,,,,,
rt @silasmutiti: jogoo rd slow but moving towards cbd #jambokenya,0,,,,,,,,
rt @bekimwamburi: #jukwaalamichezo #jambokenya @luchivya @emanyikah  mabingwa wa ligi ya magongo nchini kwa wanaume kenya police yapokezwa…,0,,,,,,,,
#jukwaalamichezo #jambokenya @luchivya @emanyikah  mabingwa wa ligi ya magongo nchini kwa wanaume kenya police yapo… ,0,,,,,,,,
#jambokenya > kwenye #uchambuziwamagazeti tunaangazia ujumbe wa naibu wa rais @williamsruto kwa wakaazi wa rift val… ,0,,,,,,,,
rt @denisnyandigisi: hallo jambo kenya nawapata vyema @luchivya na @wilbrodanyamin nikiwa hapa embskasi nawamusha mashabiki wote wa @radioc…,0,,,,,,,,
rt @twilfred13: @domusebe @luchivya @derewapunda @radiocitizenfm #jambokenya,0,,,,,,,,
"rt @moseskymngetich: @luchivya @radiocitizenfm chamgei kikosi? eldy niko ndaani ya #jambokenya amsha bikosteve,,,0,,,,,,
rt @simon_wamukota: @radiocitizenfm @luchivya @inspektamwala @wilbrodanyamin @emanyikah charly bongo nikiwa matunda moisbridge niko ndani #…,0,,,,,,,,
"rt @silvanomghalu35: #jambokenya tuned in frm beletwene,,0,,,,,,,
"rt @muleijay: @luchivya @radiocitizenfm,,0,,,,,,,
rt @edenchirchir17: @rono20bernard @radiocitizenfm @luchivya @inspektamwala @wilbrodanyamin @emanyikah morning thinks ndanii #jambokenya,0,,,,,,,,
rt @muleijay: @radiocitizenfm @sinach @luchivya @wilbrodanyamin @inspektamwala  mtwapa tuko ndaaaaaaani #jambokenya,0,,,,,,,,
rt @martinmunywoki4: @radiocitizenfm @luchivya @inspektamwala @wilbrodanyamin @emanyikah #jambokenya nawapata vizuri kikosi kizima cha jam…,0,,,,,,,,
rt @msafitours84: @radiocitizenfm @luchivya @inspektamwala @wilbrodanyamin @emanyikah #jambokenya westlands tax drivers business njabini na…,0,,,,,,,,
rt @abbasseddundeda: @radiocitizenfm @sinach @luchivya @wilbrodanyamin @inspektamwala @emanyikah #jambokenya mountain view-kangemi tunawask…,0,,,,,,,,
"rt @muleijay: @radiocitizenfm @luchivya @inspektamwala @wilbrodanyamin @emanyikah,,0,,,,,,,
rt @aliceambitious: @wilbrodanyamin @luchivya .#jambokenya.nikooo,0,,,,,,,,
"rt @ben_kisembe: @radiocitizenfm @sinach @luchivya @wilbrodanyamin @inspektamwala @emanyikah #jambokenya cheptais mt.elgon,,0,,,,,,,
"rt @rono20bernard: @radiocitizenfm @ngetichfred ,,,,,,,,,
