text,label,,,,,
rt @samcmaina: only 3 out of 65 nse listed firms in kenya are led by women. what more can be done? #tradingbell @kbcchannel1 @thetradingbel…,0,,,,,
rt @samcmaina: do firms in kenya have the relevant policies to empower women in leadership? tonight #tradingbell  @kbcchannel1 @thetradingb…,0,,,,,
"rt @wealth_managmnt: the @wealth_managmnt  forum  on 21st,,,,,,
@thinkbizafrica @alykhansatchu @ehdande  @nsekenya #…",0,,,,,
rt @muzaffar69: corporate governance on twitter: “happy #womensday and congratulations to @nsekenya &…  ,0,,,,,
rt @muzaffar69: corporate governance on twitter: “happy #womensday and congratulations to @nsekenya &…  ,0,,,,,
"rt @corpgovleaders: .@ifc_org and @nsekenya,,,,,,
,,,,,,
#iwd201…",0,,,,,
rt @potentash: first company on the  @nsekenya to have a 50-50 board in terms of gender - @jeremyawori  #zuriawards,0,,,,,
rt @hapakenya: @barclays_kenya is the first company on the  @nsekenya to have a 50-50 board in terms of gender & we are proud ~@jeremyawori…,0,,,,,
"some 19.9m shares valued at kes.362m were traded in 986 deals,,1,,,,
happy #womensday and let's #beboldforchange as we celebrate international women's day. @nytimesworld... ,0,,,,,
happy #womensday and let's #beboldforchange as we celebrate international women's day. @nytimesworld @juliegichuru… ,0,,,,,
"rt @kam_kenya: kam chair @floramutahi - women,,0,,,,
"some 15.5m shares valued at kes.334m were traded in 951 deals,,1,,,,
rt @cmackola: studies have shown there are benefits in appointing women to boards. #beboldforchange    #genderbellke ,0,,,,,
rt @koech_sk: @kidogo_ecd @sidiodhiambo @banukhan8 @unwomenafrica @nsekenya @ifc_org there then ought to be deliberate efforts by all leade…,0,,,,,
rt @clairemitus: @nsekenya joins 43 other stock exchanges globally to ‘ring the bell for gender equality’ commemorating international women…,0,,,,,
rt @nurumugambi: we need more women bank ceos! let's keep advocating for gender diversity in banking. @lamin_manjang @habilolaka @njorogep…,0,,,,,
rt @somutka: 🔔 🔔 #beboldforchange #genderbellke #iwd2017 @globalcompactke @nsekenya @cmakenya @kam_kenya @un_women @ifcafrica @sseinitiativ…,0,,,,,
rt @aseasecretariat: @nsekenya #aseamember rings the bell for gender equality #iwd2017 #beboldforchange #genderbellke ,0,,,,,
rt @hasmitakpatel: @globalcompactke @nsekenya @banukhan8 @katemukoko @judy_njino @ifcafrica thanks ladies for inspiring us all.,0,,,,,
rt @danrossmedia: corporate governance & leadership training for senior female executive held yesterday at @interconhotels #genderbellke  #…,0,,,,,
rt @wealth_managmnt: the insightful @nsekenya c.e.o geoffreey odundo will be speaking  capital markets  on at the @wealth_managmnt forum…,0,,,,,
it is official @nsekenya has rang the bell for #genderequality to commemorate the international women's day... ,0,,,,,
it is official @nsekenya has rang the bell for #genderequality to commemorate the international women's day… ,0,,,,,
rt @kam_kenya: women will work well when they have an agenda... #genderbellke #womeninmanufacturingke ,0,,,,,
rt @ellymathenge: money work and development knows no gender: be bold to take action - rose lumumba @nsekenya @floramutahi @banukhan8 #gen…,0,,,,,
"rt @kidogo_ecd: ""as part of #beboldforchange,,0,,,,
rt @sidiodhiambo: #beboldforchange diversity is about delivering the bottom line. let it be regular conversation and drive towards smes @ns…,0,,,,,
rt @somutka: board chairs need to champion gender agenda #beboldforchange #genderbellke #iwd2017 @cmakenya @globalcompactke @nsekenya,0,,,,,
rt @ellymathenge: conversation on gender quality and be bold for change needs to continuously happen - paul muthaura @banukhan8 @nsekenya @…,0,,,,,
rt @bngara: #boldforchange @nsekenya great conversation on gender and diversity for women,0,,,,,
paul muthaura ~ diversity is about value adding and therefore this should be a continuous process #genderbellke @cmakenya @globalcompactke,0,,,,,
"rt @mulifranc: @nsekenya @paulmuthaura,,,,,,
boards with diversity in terms of skills,,,,,,
#beboldforc…",0,,,,,
rt @marmbithi: the region @jumuiya is also pushing for harmonization of the legal and regulatory framework for capital markets @cmakenya @n…,0,,,,,
"rt @mulifranc: @nsekenya boards with diversity in terms of skills,,,,,,
#beboldforchange",0,,,,,
rt @jamesalanoloo: nice way to follow @nsekenya ,0,,,,,
rt @bngara: at the stanley ringing the bell for gender.@nsekenya #bold for change ,0,,,,,
rt @ellymathenge: after 58 years since inception of kam we finally have a female chairlady - banu khan @nsekenya @banukhan8 @globalimpact #…,0,,,,,
rt @globalcompactke: companies with more than two women on board outperform others in  their sectors #genderbellke,0,,,,,
rt @kam_kenya: women should seek out other women. we have to push the agenda for the pipeline. md boc ke #womeninmanufacturingke #genderbel…,0,,,,,
rt @somutka: #work your way into other people's confidence. be seen + heard!#beboldforchange #iwd2017 #genderbellke @globalcompactke @nseke…,0,,,,,
rt @t_wanjiru_e: @nsekenya @cmakenya @globalcompactke #genderbellke  good call,0,,,,,
"rt @globalcompactke: the private sector is not doing as well as the public sector in women representation,,0,,,,
"millicent onyonyi,,,0,,,
rt @sidiodhiambo: #beboldforchange women must support women who are leading and those who are behind so that we have a pipeline for success…,0,,,,,
rt @ellymathenge: 'opportunities do not come as a favor. recognize your value proposition - paul muthaura @nsekenya @banukhan8 #genderbellk…,0,,,,,
"rt @globalcompactke: ""women are their own worst enemies only when they don't have an agenda""~ @floramutahi @melvinstea @nsekenya @unwomenke…",0,,,,,
rt @somutka: #beboldforchange recognise your value proposition and then demand for recognition of it!  #iwd2017 #genderbellke @globalcompac…,0,,,,,
rt @ellymathenge: same women on boards resulting to spreading resources rather than bring new skills - paul muthaura @un_women @nsekenya @b…,0,,,,,
rt @dreammarketke: 🙌🙌🙌 ,0,,,,,
rt @sidiodhiambo: #beboldforchange step up for each other. an opportunity to be embraced. data collection for decisions and bring in divers…,0,,,,,
"rt @dreammarketke: #beboldforchange ,,,,,,
#genderbellke ",0,,,,,
rt @globalcompactke: ring the bell ceremony on going- be bold for change #genderbellke ,0,,,,,
rt @globalcompactke: it took somebody to open the door and encourage me @floramutahi  on being @kam_kenya chairlady #genderbellke,0,,,,,
rt @lindahmbaisi: it's time for women to rise up and take the lead ... the bell just rang. let's go! #genderbellke,0,,,,,
rt @globalcompactke: the question is not whether we need women in boards but where the opportunities are @ #genderbellke @nsekenya @unwomen…,0,,,,,
rt @globalcompactke: it has taken @kam_kenya 57 years to have a woman chair #genderbellke,0,,,,,
"rt @globalcompactke: change is happening but not fast enough,,,0,,,
"rt @globalcompactke: women have to step up,,0,,,,
rt @somutka: call to #women to rise up and lift up #genderbellke #iwd2017 #beboldforchange @globalcompactke @nsekenya,0,,,,,
"rt @globalcompactke: women,,,0,,,
mr. paul muthaura ceo @cmakenya - diversity breeds diversity #genderbellke @juliegichuru @barclaysafrica @itsawuor @tolbert_ke @floramutahi,0,,,,,
"kam chair,,0,,,,
rt @somutka: #women need to step up despite the fear #beboldforchange #iwd2017 #genderbellke @globalcompactke @nsekenya,0,,,,,
"rt @ellymathenge: 'yesu rohoni,,0,,,,
rt @globalcompactke: global compact signatories @melvinstea @floramutahi & millicent onyoni- boc kenya ltd sharing their personal journeys…,0,,,,,
rt @globalcompactke: sometimes it(leadership) is not going to be given to you. boc ltd md millicent onyonyi #genderbellke,0,,,,,
"rt @kidogo_ecd: ""change is happening but not fast enough. at the current rate it will take 98 yrs to reach gender parity!"" #genderbellke #w…",0,,,,,
"rt @kidogo_ecd: ""change is happening but not fast enough. at the current rate it will take 98 yrs to reach gender parity!"" #genderbellke #w…",0,,,,,
millicent onyonyi - men should be facilitators of change in the boards #genderbellke #beboldforchange,0,,,,,
"ms.millicent onyonyi,,,0,,,
ms.banu khan - i am optimistic there is a gradual change and diversity in boards although the change is very slow... ,0,,,,,
ms.banu khan - i am optimistic there is a gradual change and diversity in boards although the change is very slow… ,0,,,,,
rt @sidiodhiambo: @floramutahi women who sit on boards should motivate other women and hold executives accountabke on execution on gender d…,0,,,,,
rt @ellymathenge: the business case has been made for women being in leadership we now need to act - banu khan @banukhan8 @nsekenya #gender…,0,,,,,
"rt @kidogo_ecd: ""we know the why but now we need to focus on the how"" -@unwomenafrica on achieving gender balance in the workplace #womensd…",0,,,,,
rt @sidiodhiambo: #beboldforchange #genderbell @nsekenya women have many balancing roles t manage we need to share the business case more o…,0,,,,,
rt @kawkeytrish: #beboldforchange ,0,,,,,
rt @ellymathenge: 'women need to be for women women on boards & leadership should create opportunities for other women - flora mutahi @nse…,0,,,,,
rt @kawkeytrish: women skills in the boardroom are a force @nsekenya ,0,,,,,
"women should be for women by creating space on boards for other women - flora mutahi,,,0,,,
rt @sidiodhiambo: #beboldforchange  board diversity should translate into employee diversity for a bigger impact and change @nsekenya @unwo…,0,,,,,
rt @sidiodhiambo: #beboldforchange ladies should disrupt themselves and be ready to take up challenges and new assignment @nsekenya ,0,,,,,
rt @somutka: #women bring disruption to group think in the boardroom #corpgov #iwd2017 #beboldforchange #genderbellke @globalcompactke @nse…,0,,,,,
women are challenged to #beboldforchange #genderbellke @un_women @ifcafrica @juliegichuru @globalcompactke... ,0,,,,,
rt @ellymathenge: women are much better @ risk mgmt & awareness hence resulting to better yields for the company - paul muthaura @nsekenya…,0,,,,,
women are challenged to #beboldforchange #genderbellke @un_women @ifcafrica @juliegichuru @globalcompactke… ,0,,,,,
rt @edzokore: @ellymathenge @nsekenya ??????,0,,,,,
"rt @wealth_managmnt: countdown:14 days to the first  africa priate banking and wealth management forum at  @radissonblunbo.,,,,,,
@bd_africa @pkf…",0,,,,,
rt @judy_njino: did you know there are only 3 women ceos in kenya's listed companies? #genderbellke @nsekenya @globalcompactke,0,,,,,
rt @somutka: #diversity is common to all. celebrate it. #genderbellke #iwd2017 #beboldforchange @globalcompactke @nsekenya @nfnv_org @g_mac…,0,,,,,
rt @sidiodhiambo: #beboldforchange it begins with each one of us adopting something positive that can be done at our level of influence @un…,0,,,,,
"rt @kidogo_ecd: we're celebrating #womensday with our partners @unwomenafrica,,,0,,,
a panel currently tackling the strategies for gender inclusitivity at the capital markets @cmakenya... ,0,,,,,
a panel currently tackling the strategies for gender inclusitivity at the capital markets @cmakenya… ,0,,,,,
rt @ellymathenge: 'as women we have to be bold for change' ~ millicent onyonyi ceo of boc @nsekenya @un_women #genderbellke#,0,,,,,
rt @ellymathenge: out of 65 listed companies only 3 of those have women ceo ~ @nsekenya #genderbell#,0,,,,,
rt @sidiodhiambo: @nsekenya attending the bell ringing session this morning @unwomenafrica conversation in line with global theme #beboldfo…,0,,,,,
@karinabob nse vice chairman : out of the 65 listed companies there are only 3 female ceos and 4 chairladies… ,0,,,,,
all systems set as @nsekenya joins other stock exchanges around the world to commemorate international women's day… ,0,,,,,
rt @hblconsult: kenyan cap mkts regulator give the nod to firms seeking to list etfs on @nsekenya to cross-list investment product on other…,0,,,,,
rt @dachesebrough: thank you to @nsekenya for advancing #sdg5 #genderbell ,0,,,,,
rt @aseasecretariat: today @nsekenya #aseamember held #genderbell training for senior female executives #beboldforchange #iwd ,0,,,,,
"the bourse opened the week with a total of 10.5m shares valued at kes.259m,,0,,,,
rt @globalcompactke: kenya is leading in africa with women board representation at 19.8% followed by south africa at 17.4% @genderbellke @n…,0,,,,,
@mershkams kindly send your cv to hr@nse.co.ke . they will be in touch once an opportunity arises.,0,,,,,
rt @cm__w: a resounding yes! gender diversity on boards improves performance @womenonboardske #iwd2017 #mindthegap  #equalpay #iwd ,0,,,,,
"rt @sseinitiative: .@nsekenya,,,0,,,
#genderbell training preceding the ring the bell event for #genderequality that will be held tomorrow to mark the... ,0,,,,,
#genderbell training preceding the ring the bell event for #genderequality that will be held tomorrow to mark the i… ,0,,,,,
rt @kiplimokigen: @nsekenya @globalcompactke @ifcafrica @ifc_org @sseinitiative .it is not an issue of benefits.it is  representation which…,0,,,,,
rt @kiplimokigen: @globalcompactke @nsekenya @unwomenke @ifcafrica .this is why we(africa) need to first stabilize security issues  and cor…,0,,,,,
are there benefits in appointing women in boards? #beboldforchange #genderbell ,0,,,,,
rt @globalcompactke: poorly governed companies & even countries have trouble attracting the confidence of investors #genderbellke @nsekenya…,0,,,,,
rt @sseinitiative: .@nsekenya has the 20% of women on boards in africa passing the 13% average across the continent #genderequality #gender…,0,,,,,
"rt @sidiodhiambo: pillars of corporate governance :transparency,,,0,,,
rt @globalcompactke: coprorate governance is about leadership for efficiency #genderbellke training @nsekenya @unwomenke @ifcafrica ,0,,,,,
