text,label,,
south african appeals court more than doubles oscar pistorius sentence ,0,,
breaking: south african appeals court  increases   oscar  pistorius sentence  to a period of  13 and five years. ,0,,
#chad's president deby sacks finance minister: decree ,0,,
ousted #zimbabwe finance minister hospitalised - lawyer ,0,,
"libyan government says investigating migrant ""slave market"" reports ",0,,
how 'princess' of #angola lost her oil crown ,0,,
"fitch keeps #southafrica's credit ratings unchanged at bb+,,0,
"journalists detained by #uganda charged with treason,,0,
"mnangagwa the ""crocodile"" to be sworn in as #zimbabwe's president ",0,,
suicide bomber kills at least 15 at mosque in northeast nigerian town of mubi - local official ,0,,
african markets - factors to watch on nov 21 ,0,,
diary-emerging markets economic events to jan 10 ,0,,
"burkina faso recalls ambassador to libya over ""slave markets"" report ",0,,
fighting between rebel and army kills 27 in #southsudan ,0,,
#kenya central bank holds main lending rate at 10.0 pct ,0,,
"#southafrica keeps rate at 6.75 pct,,-1,
south africa's ramaphosa leads in nominations for anc leader: poll ,0,,
"after mugabe,,0,
"#china grants economic aid to #djibouti,,0,
"mugabe granted immunity,,,0
#zimbabwe's mugabe granted immunity as part of resignation deal -sources  ,0,,
#nigeria to take exciting crop of young talent to russia ,0,,
"#zimbabwe's economic situation ""very difficult"": imf mission chief ",0,,
"""the people have spoken,,0,
 num union signs three-year wage deal in coal sector ,0,,
"sasol pulls plug on $13-$15 bln us gtl project,,0,
"w. africa crude-angolan jan exports to hold steady,,0,
update 1-nigerian economy grows 1.4 pct in q3 - stats office ,0,,
"'the people have spoken,,0,
nigerian economy grows 1.4 pct in q3 - stats office ,0,,
#southafrica's ramaphosa leads in nominations for anc leader: poll ,0,,
gold mining firms set aside $360 mln for south africa silicosis law suit ,0,,
#somalia says it requested us air strike which killed 100 militants ,0,,
african markets - factors to watch on nov 20 ,0,,
south africa's zuma appoints permanent police commissioner ,0,,
additional remains found of u.s. soldier killed in #niger ,0,,
"#uganda police say raid newspaper,,0,
#facebook to open nigerian hub next year in african tech drive  #nigeria  ,0,,
#southafrica's zuma met #zimbabwe's mnangagwa in pretoria: enca tv ,0,,
biker groups flourish in post-gaddafi #libya ,0,,
#zimbabwe's mnangagwa to be sworn in as president on friday ,0,,
former portsmouth and everton forward yakubu retires ,0,,
#ethiopia bets on clothes to fashion industrial future ,0,,
#mnangagwa to be sworn in on friday as president - #zimbabwe's speaker ,0,,
#china says it respects mugabe's decision to resign ,0,,
u.s. air strike kills more 100 militants in somalia: military ,0,,
#southafrica's rand steady after boost from mugabe's resignation ,0,,
#zimbabwe's mnangagwa to return home after #mugabe resignation ,0,,
diary-emerging markets economic events to jan 10 ,0,,
soccer-martins' tap-in gives shenhua chinese fa cup advantage ,0,,
mnangagwa will be sworn in as #zimbabwe president - zanu-pf  ,0,,
diary-emerging markets economic events to jan 10 ,0,,
u.s. air strike kills more 100 militants in #somalia: military ,0,,
"#zimbabwe's mugabe resigns,,0,
"#mugabe: #zimbabwe's liberator and,,,
 ",0,,
reuters live  in  #zimbabwe  #mugaberesigns  ,0,,
resignation letter of zimbabwe's mugabe doesn't mention who he leaves in charge #mugaberesigns  ,0,,
zimbabweans pour onto harare streets in jubilation after mugabe resigns      #mugaberesigns ,0,,
olympics-nigeria bobsledders on cusp of olympic dream ,0,,
breaking:  mugabe resigns as #zimbabwe president - speaker ,0,,
"#zimbabwe  speaker  suspends  impeachment  debate,,0,
breaking:  #zimbabwe  president  robert mugabe  has resigned - speaker ,0,,
rt @reuters: zimbabwe's state mouthpiece captures fall of first lady grace  ,0,,
#zimbabwe's parliament starts impeachment process against #mugabe ,0,,
"in movie-style heist,,0,
south african rate hikes seen coming soon as risks mount ,0,,
#nigeria holds benchmark interest rate at 14 pct ,0,,
"the latest on #zimbabwe  ,,,
,,,
*zimbabwe's parliament starts impeachment process against mugabe,,,
*south african,,0,
"#burkinafaso recalls ambassador to libya over ""slave markets"" report ",0,,
south africa eyes brics partners to build new $10 billion refinery ,0,,
"only 5 ministers,,0,
"u.n. rebukes #burundi,,0,
breaking: death toll from suicide bombing in #nigeria rises to at least 50 ,0,,
south african airways remains under-capitalised despite bailout ,0,,
suicide bomber kills at least 15 in northeast #nigeria ,0,,
#zimbabwe's mugabe told to resign ahead of impeachment proceedings ,0,,
rt @reuters: watch: zimbabwe counts down to mugabe impeachment  via @reuterstv ,0,,
unclear if anyone will attend mugabe cabinet meeting - spokesman ,0,,
"like #zimbabwe,,0,
#kenya's supreme court upholds kenyatta's presidential win ,0,,
#southafrica nervously awaits reviews for rand-priced debt ,0,,
#zimbabwe's mnangagwa adds to calls for #mugabe to go ,0,,
"w. africa crude-loading plans surface,,0,
"middle east,,0,
"like #zimbabwe,,0,
brief-s&p says federal republic of nigeria's proposed eurobonds assigned 'b' issue ratings ,0,,
#zimbabwe's ruling party to launch #mugabe impeachment motion on tuesday ,0,,
update 3-saudi energy minister: market to remain oversupplied by march 2018 ,0,,
#angola's lourenco replaces police and intelligence chiefs ,0,,
#zimbabwe's mugabe calls for cabinet meeting on tuesday ,0,,
#zimbabwe's moyo says on twitter he is out of the country  ,0,,
"new arv drugs,,0,
#zimbabwe's opposition to decide on mugabe impeachment tuesday -chief whip ,0,,
uk says clear that #zimbabwe's mugabe has lost the support of the people ,0,,
#zimbabwe broadcaster on stand-by for address by military - zbc workers ,0,,
#zimbabwe's zanu-pf sets mugabe impeachment ball rolling ,0,,
supreme court upholds result of #kenya's presidential vote ,0,,
ex-zambian leader kaunda sent to convince mugabe to go: source  #zimbabwe ,0,,
"noon deadline set by zanu-pf for mugabe's resignation passes #zimbabwe ,,,
 ",0,,
"breaking: noon deadline for #zimbabwe president  robert mugabe  to step down passes,,0,
nigerian economy grows 1.4 pct in q3: stats office ,0,,
#zimbabwe's mugabe speech was meant to sanitise army intervention - sources ,0,,
"new arv drugs,,0,
"#zimbabwe's mugabe has drafted resignation letter,,0,
#kenya's supreme court upholds repeat presidential vote ,0,,
breaking: kenya's supreme court upholds repeat presidential vote ,0,,
#algeria picks up 286 boat migrants en route to europe ,0,,
#zimbabwe's mugabe has until noon to stand down or face impeachment ,0,,
w. africa crude-january loading programmes start to appear ,0,,
weekahead--africa-fx-kenyan shilling tied to supreme court ruling on repeat vote ,0,,
fifteen dead in food aid stampede in morocco - ministry ,0,,
#mugabe defies demands to quit as #zimbabwe's leader after party fires him ,0,,
diary-emerging markets economic events to jan 10 ,0,,
#mugabe given until noon monday to quit as president of #zimbabwe ,0,,
suicide bomb attack kills 10 people and injures 30 others in northeast nigerian city of maiduguri - emergency agenc… ,0,,
#mugabe holds more exit talks with generals - state media ,0,,
southern african leaders to discuss #zimbabwe on tuesday ,0,,
"#mugabe given until noon monday to quit as president of #zimbabwe,,,
",0,,
#zimbabwe's ruling party expels #mugabe - war vets head ,0,,
#mugabe fired as ruling party leader - zanu-pf sources ,0,,
kenyan police fire teargas to break slum protests after four murdered ,0,,
#zimbabwe war vets threaten to unleash crowds on mugabe ,0,,
south africa's num union delays coal strike notice after new wage offers made ,0,,
#zimbabwe ruling party to kick out mugabe today - war vets leader ,0,,
"#zimbabwe's ruling party set to sack #mugabe,,0,
nigeria raises 119.9 bln naira at treasury bill auction ,0,,
nigerian annual inflation at 15.91 pct in october -stats office ,0,,
diary-emerging markets economic events to jan 10 ,0,,
"#zimbabwe's #mugabe ""ready to die for what is correct"",,0,
#zimbabwe protesters begin marching towards #mugabe residence ,0,,
"crowds boo,,0,
"party set to sack mugabe,,,0
brief-chellarams plc say pretax profit for quarter was 363.89 mln naira ,0,,
"#zimbabwe's #mugabe ""ready to die for what is correct"",,0,
ecstatic zimbabweans celebrate expected #mugabe downfall ,0,,
" zuma says supports ""people of #zimbabwe"" ",0,,
trump halts decision to allow elephant trophy imports after uproar ,0,,
#zimbabweans celebrate expected fall of #mugabe on harare streets ,0,,
two killed as kenyan police disperse supporters cheering opposition leader ,0,,
#zimbabwe's ruling party to hold rally as anti-mugabe tide rises ,0,,
dangote sells nigerian noodle plants to rival for $12 mln ,0,,
african markets - factors to watch on nov 14 ,0,,
diary-emerging markets economic events to jan 10 ,0,,
nigeria's buhari to visit heartland of biafra secessionists ,0,,
#italy holds funeral for 26 nigerian women drowned in mediterranean #nigeria ,0,,
#botswana's khama tells mugabe to go  #zimbabwe   ,0,,
killer of south african anti-apartheid leader hani denied parole #januszwalus ,0,,
#zimbabwe's #mugabe appears in public for first time since coup  ,0,,
grace mugabe: the office worker who wanted to rule #zimbabwe ,0,,
two killed as kenyan police disperse opposition supporters  #kenya ,0,,
kenyan police fire tear gas at opposition leader's car - reuters witness  #kenya ,0,,
rt @macharia_james: mugabe stands at attention for national anthem at university graduation ceremony in harare #zimbabwe ,0,,
"rt @edwardcropley: #mugabe at zim university ceremony. no grace,,0,
#zimbabwe's mugabe appears in public for first time since coup ,0,,
kenyan police fire in air to disperse opposition demonstrators  #kenya  ,0,,
"latest on #zimbabwe ,,,
#mugabe arrives at  university graduation ceremony in harare,,0,
"#zimbabwe's  mugabe arrives at university graduation ceremony in harare,,0,
"kenyan police fire in air to disperse opposition demonstrators #kenya ,,,
 ",0,,
central banks in #nigeria and #kenya to hold rates next week ,0,,
"""there's no going back,,0,
fate of #zimbabwe's mugabe hangs in the balance amid coup confusion ,0,,
"w. africa crude-tenders absorb oil,,0,
airline revenue of $1.2 bn blocked across africa -iata ,-1,,
"zimbabwe's mugabe,,0,
#sudan's bashir says would support state governor in 2020 president vote ,0,,
update 2-ireland's crh joins battle for south african cement maker ppc ,0,,
zimbabwe's mugabe meets south african envoys at state house - state newspaper ,0,,
 ,0,,
#zimbabwe's mugabe meets south african envoys at state house - state newspaper  ,0,,
"herald photo also shows  #southafrica's  defence minsiter  mapisa-nqakula,,0,
"herald  photo shows #mugabe  in suit  and tie sitting in armchair,,0,
breaking:  #zimbabwe's  president  mugabe meets with   zdf commander and south african envoys at state house -   state newspaper  website,0,,
"rpt-column-u.s. crude oil exports to asia soar,,-1,
#kenya court to rule on presidential election cases on monday ,0,,
"latest on #zimbabwe ,,,
•mugabe refusing mediation efforts by priest - political source,,,
